date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,symbole
2000-08-11 00:00:00-04:00,408.0,448.0,384.0,420.0,307.42889404296875,792528,0.0,0.0,EQIX
2000-08-14 00:00:00-04:00,419.0,420.0,384.0,384.0,281.0778503417969,80228,0.0,0.0,EQIX
2000-08-15 00:00:00-04:00,389.0,396.0,384.0,388.0,284.0057373046875,48422,0.0,0.0,EQIX
2000-08-16 00:00:00-04:00,386.0,418.0,386.0,396.0,289.8614501953125,42166,0.0,0.0,EQIX
2000-08-17 00:00:00-04:00,392.0,400.0,382.0,384.0,281.0778503417969,47247,0.0,0.0,EQIX
2000-08-18 00:00:00-04:00,401.0,460.0,396.0,458.0,335.2439270019531,60400,0.0,0.0,EQIX
2000-08-21 00:00:00-04:00,482.0,520.0,446.0,486.0,355.7392272949219,66547,0.0,0.0,EQIX
2000-08-22 00:00:00-04:00,492.0,502.0,432.0,432.0,316.212646484375,33878,0.0,0.0,EQIX
2000-08-23 00:00:00-04:00,434.0,440.0,408.0,416.0,304.5010986328125,17925,0.0,0.0,EQIX
2000-08-24 00:00:00-04:00,414.0,418.0,386.0,386.0,282.54168701171875,18441,0.0,0.0,EQIX
2000-08-25 00:00:00-04:00,402.0,414.0,388.0,412.0,301.5731201171875,20113,0.0,0.0,EQIX
2000-08-28 00:00:00-04:00,429.0,433.5,400.0,420.0,307.42889404296875,19491,0.0,0.0,EQIX
2000-08-29 00:00:00-04:00,430.0,432.0,404.0,428.0,313.2846374511719,22728,0.0,0.0,EQIX
2000-08-30 00:00:00-04:00,427.0,470.0,424.0,454.0,332.31597900390625,19891,0.0,0.0,EQIX
2000-08-31 00:00:00-04:00,482.0,528.0,476.0,518.0,379.16229248046875,87397,0.0,0.0,EQIX
2000-09-01 00:00:00-04:00,516.0,520.0,480.0,504.0,368.91473388671875,27738,0.0,0.0,EQIX
2000-09-05 00:00:00-04:00,506.0,520.0,496.0,498.0,364.5228271484375,23025,0.0,0.0,EQIX
2000-09-06 00:00:00-04:00,516.0,520.0,488.0,496.0,363.05889892578125,20559,0.0,0.0,EQIX
2000-09-07 00:00:00-04:00,512.0,512.0,428.0,460.0,336.7078552246094,23959,0.0,0.0,EQIX
2000-09-08 00:00:00-04:00,456.5,464.0,440.0,448.0,327.9241027832031,15956,0.0,0.0,EQIX
2000-09-11 00:00:00-04:00,442.0,448.0,432.0,444.0,324.996337890625,34547,0.0,0.0,EQIX
2000-09-12 00:00:00-04:00,435.0,442.0,412.0,416.0,304.5010986328125,33853,0.0,0.0,EQIX
2000-09-13 00:00:00-04:00,408.0,420.0,396.0,400.0,292.7893981933594,10363,0.0,0.0,EQIX
2000-09-14 00:00:00-04:00,444.0,444.0,400.0,406.0,297.1813049316406,8109,0.0,0.0,EQIX
2000-09-15 00:00:00-04:00,402.0,416.0,400.0,402.0,294.2533874511719,3600,0.0,0.0,EQIX
2000-09-18 00:00:00-04:00,420.0,424.0,382.0,386.0,282.54168701171875,18659,0.0,0.0,EQIX
2000-09-19 00:00:00-04:00,419.0,420.0,344.0,360.0,263.51043701171875,48038,0.0,0.0,EQIX
2000-09-20 00:00:00-04:00,368.0,370.0,312.0,332.0,243.01516723632812,24103,0.0,0.0,EQIX
2000-09-21 00:00:00-04:00,330.0,344.0,326.0,340.0,248.8710174560547,25247,0.0,0.0,EQIX
2000-09-22 00:00:00-04:00,307.0,346.0,302.0,338.0,247.4071502685547,8456,0.0,0.0,EQIX
2000-09-25 00:00:00-04:00,340.0,346.0,300.0,302.0,221.05604553222656,21066,0.0,0.0,EQIX
2000-09-26 00:00:00-04:00,316.0,318.0,288.0,296.0,216.6641082763672,19634,0.0,0.0,EQIX
2000-09-27 00:00:00-04:00,301.0,302.0,276.0,299.0,218.86012268066406,16756,0.0,0.0,EQIX
2000-09-28 00:00:00-04:00,296.0,344.0,292.0,320.0,234.2315216064453,22041,0.0,0.0,EQIX
2000-09-29 00:00:00-04:00,323.0,324.0,279.0,284.0,207.8804931640625,19125,0.0,0.0,EQIX
2000-10-02 00:00:00-04:00,300.0,301.0,268.0,272.0,199.0968017578125,6888,0.0,0.0,EQIX
2000-10-03 00:00:00-04:00,275.0,284.0,248.0,254.0,185.9212646484375,10128,0.0,0.0,EQIX
2000-10-04 00:00:00-04:00,256.0,258.0,216.0,228.0,166.88995361328125,14600,0.0,0.0,EQIX
2000-10-05 00:00:00-04:00,222.0,260.0,208.0,210.0,153.71444702148438,15178,0.0,0.0,EQIX
2000-10-06 00:00:00-04:00,222.5,224.0,190.0,195.0,142.73489379882812,11413,0.0,0.0,EQIX
2000-10-09 00:00:00-04:00,210.0,214.0,185.0,198.0,144.93072509765625,10650,0.0,0.0,EQIX
2000-10-10 00:00:00-04:00,202.0,204.0,176.0,182.0,133.21920776367188,13291,0.0,0.0,EQIX
2000-10-11 00:00:00-04:00,168.0,184.0,130.0,132.0,96.62051391601562,42488,0.0,0.0,EQIX
2000-10-12 00:00:00-04:00,163.0,168.0,144.0,166.0,121.50758361816406,37297,0.0,0.0,EQIX
2000-10-13 00:00:00-04:00,182.0,252.0,177.0,242.0,177.1375732421875,42863,0.0,0.0,EQIX
2000-10-16 00:00:00-04:00,260.0,262.0,236.0,260.0,190.31314086914062,38531,0.0,0.0,EQIX
2000-10-17 00:00:00-04:00,272.0,274.0,244.0,250.0,182.993408203125,11047,0.0,0.0,EQIX
2000-10-18 00:00:00-04:00,248.0,268.0,190.0,258.0,188.84918212890625,19303,0.0,0.0,EQIX
2000-10-19 00:00:00-04:00,272.0,298.0,216.0,221.0,161.7661895751953,25997,0.0,0.0,EQIX
2000-10-20 00:00:00-04:00,240.0,240.0,224.0,234.0,171.28182983398438,21797,0.0,0.0,EQIX
2000-10-23 00:00:00-04:00,236.0,269.0,228.0,264.0,193.24102783203125,17800,0.0,0.0,EQIX
2000-10-24 00:00:00-04:00,265.5,272.0,260.0,270.0,197.63282775878906,19788,0.0,0.0,EQIX
2000-10-25 00:00:00-04:00,267.5,272.0,252.0,272.0,199.0968017578125,13225,0.0,0.0,EQIX
2000-10-26 00:00:00-04:00,271.0,308.0,270.0,290.0,212.27232360839844,8788,0.0,0.0,EQIX
2000-10-27 00:00:00-04:00,291.5,292.0,276.0,288.0,210.80841064453125,3381,0.0,0.0,EQIX
2000-10-30 00:00:00-05:00,286.0,300.0,276.0,286.0,209.3444366455078,7650,0.0,0.0,EQIX
2000-10-31 00:00:00-05:00,292.0,328.0,280.0,312.0,228.37579345703125,10488,0.0,0.0,EQIX
