date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,symbole
2004-08-19 00:00:00-04:00,2.502502918243408,2.6041040420532227,2.4014010429382324,2.5110108852386475,2.487342119216919,893181924,0.0,0.0,GOOGL
2004-08-20 00:00:00-04:00,2.527777910232544,2.7297298908233643,2.515014886856079,2.7104599475860596,2.684911012649536,456686856,0.0,0.0,GOOGL
2004-08-23 00:00:00-04:00,2.771522045135498,2.8398399353027344,2.7289791107177734,2.7377378940582275,2.7119319438934326,365122512,0.0,0.0,GOOGL
2004-08-24 00:00:00-04:00,2.7837839126586914,2.792793035507202,2.59184193611145,2.6243739128112793,2.5996363162994385,304946748,0.0,0.0,GOOGL
2004-08-25 00:00:00-04:00,2.626626968383789,2.7027029991149902,2.599600076675415,2.6526529788970947,2.6276488304138184,183772044,0.0,0.0,GOOGL
2004-08-26 00:00:00-04:00,2.626375913619995,2.701451063156128,2.6191189289093018,2.7004499435424805,2.674994945526123,141897960,0.0,0.0,GOOGL
2004-08-27 00:00:00-04:00,2.705204963684082,2.7182180881500244,2.644895076751709,2.6564059257507324,2.631366491317749,124235640,0.0,0.0,GOOGL
2004-08-30 00:00:00-04:00,2.6346349716186523,2.63988995552063,2.5528030395507812,2.5528030395507812,2.528740167617798,103935960,0.0,0.0,GOOGL
2004-08-31 00:00:00-04:00,2.5600600242614746,2.5953450202941895,2.5565569400787354,2.561811923980713,2.5376641750335693,98357544,0.0,0.0,GOOGL
2004-09-01 00:00:00-04:00,2.5700700283050537,2.576827049255371,2.49424409866333,2.508759021759033,2.4851114749908447,182765052,0.0,0.0,GOOGL
2004-09-02 00:00:00-04:00,2.482232093811035,2.561811923980713,2.47597599029541,2.540290117263794,2.516345262527466,302373324,0.0,0.0,GOOGL
2004-09-03 00:00:00-04:00,2.526276111602783,2.546046018600464,2.485485076904297,2.5027530193328857,2.4791619777679443,103048848,0.0,0.0,GOOGL
2004-09-07 00:00:00-04:00,2.527777910232544,2.5525529384613037,2.4927430152893066,2.5420420169830322,2.5180811882019043,116950932,0.0,0.0,GOOGL
2004-09-08 00:00:00-04:00,2.5210208892822266,2.5783278942108154,2.515014886856079,2.5600600242614746,2.535928964614868,99712188,0.0,0.0,GOOGL
2004-09-09 00:00:00-04:00,2.5658159255981445,2.570319890975952,2.5275280475616455,2.560309886932373,2.5361764430999756,81234684,0.0,0.0,GOOGL
