serie,date,titres,poids_max,premier,hhi,n_eff,part_5
P6_cons,2013-10-31,22,0.09725762436531166,SRE,0.05443833199747606,18.369409261958342,0.37529851645035656
P6_cons,2013-11-29,22,0.09657547715511555,SRE,0.05475141796100137,18.26436715688871,0.3811053998733382
P6_cons,2013-12-31,22,0.0973052376145502,SRE,0.05482634938727434,18.23940516149172,0.3804139397935765
P6_cons,2014-01-31,22,0.09714634362423015,SRE,0.05505511708954817,18.163615897383007,0.38452640407351985
P6_cons,2014-02-28,22,0.09615138576382216,SRE,0.0548060336382742,18.246166226881314,0.38015287842387036
P6_cons,2014-03-31,22,0.09519996100119528,SRE,0.05497038665741949,18.191612990319534,0.3813109359782595
P6_cons,2014-04-30,22,0.09373435276176698,SRE,0.05490448250122747,18.213449147392357,0.3806418292833794
P6_cons,2014-05-30,22,0.0963273127434029,SRE,0.05492533126872179,18.206535616644846,0.3730787132591382
P6_cons,2014-06-30,22,0.09632001840012787,SRE,0.0548524333066988,18.23073179650311,0.37204236784638994
P6_cons,2014-07-31,22,0.09892250272929828,SRE,0.0549732186644929,18.19067582895411,0.37683678148281735
P6_cons,2014-08-29,22,0.10067695984455409,SRE,0.05508405296642712,18.154074476137122,0.3771435606214024
P6_cons,2014-09-30,22,0.10278137524648989,SRE,0.055175937890312415,18.123842352946685,0.3768972477047571
P6_cons,2014-10-31,22,0.09967774838865937,SRE,0.054850508895971165,18.23137141528784,0.37489253626327895
P6_cons,2014-11-28,22,0.1000741115494497,SRE,0.05506609459577812,18.15999495407596,0.3772845929429235
P6_cons,2014-12-31,22,0.09692215530709838,SRE,0.05490572590202941,18.213036683721146,0.37838204103992745
P6_cons,2015-01-30,22,0.09486720354176734,SRE,0.05493468276195606,18.203436330618633,0.3797049449438397
P6_cons,2015-02-27,22,0.0982607867154183,SRE,0.05522832492922357,18.106650912942303,0.3807940552879204
P6_cons,2015-03-31,22,0.0997398312754101,SRE,0.05525587052131265,18.097624570303196,0.37939652304803456
P6_cons,2015-04-30,22,0.09822061994221247,SRE,0.055036527663922134,18.16975093535063,0.3787437986529042
P6_cons,2015-05-29,22,0.09925869281418796,SRE,0.05515880591526367,18.129471503357504,0.3772145455170455
P6_cons,2015-06-30,22,0.09765046577895907,SRE,0.05518800240283874,18.11988034465553,0.37942917470836124
P6_cons,2015-07-31,22,0.0951064895740508,SRE,0.0552567118683637,18.097349013134696,0.3822096944811227
P6_cons,2015-08-31,22,0.09289486019524953,SRE,0.055164453347436866,18.127615508157003,0.3822235374929024
P6_cons,2015-09-30,22,0.0922675280220704,SRE,0.05573255600898038,17.942833984482366,0.3832524681828441
P6_cons,2015-10-30,22,0.09609633030392986,SRE,0.05631136221283907,17.75840542127746,0.3867827463198998
P6_cons,2015-11-30,22,0.09488499335604586,SRE,0.05609750456420798,17.826104882355718,0.38063323450726005
P6_cons,2015-12-31,22,0.08874103659336828,SRE,0.05583490785732321,17.90994269311473,0.3805860655776411
P6_cons,2016-01-29,22,0.08515832996011782,WEC,0.05602653451720476,17.84868560258564,0.3824741279760855
P6_cons,2016-02-29,22,0.08586156546397476,WEC,0.05585422559893498,17.903748360608688,0.37913125121153635
P6_cons,2016-03-31,22,0.08498009692909111,SRE,0.05540038137694595,18.05041725608292,0.3732052206080407
P6_cons,2016-04-29,22,0.08634100894126037,SRE,0.055489001680207053,18.021589318964093,0.37295070047567064
P6_cons,2016-05-31,22,0.08720628142885796,SRE,0.055594896104282,17.98726268188814,0.3750013226015596
P6_cons,2016-06-30,22,0.0870431295257275,SRE,0.05579193122116358,17.92373875777703,0.37702811797800245
P6_cons,2016-07-29,22,0.08641617628521561,SRE,0.05582922451244567,17.911765902767932,0.37609547062975607
P6_cons,2016-08-31,22,0.08584494916334992,SRE,0.05586823872898954,17.899257659631726,0.37684848146307504
P6_cons,2016-09-30,22,0.08755165030749425,SRE,0.05612569848282687,17.81715020091868,0.3801559688270364
P6_cons,2016-10-31,23,0.08367292485325341,NEE,0.05351906082113213,18.684931773039402,0.36738296439281376
P6_cons,2016-11-30,23,0.08219675017472605,SRE,0.052947361064393975,18.886682544646774,0.36287170612993336
P6_cons,2016-12-30,23,0.07975814774105457,WEC,0.05264862543717753,18.993848209641115,0.35792459807885785
P6_cons,2017-01-31,23,0.07997591485030156,NEE,0.052227432076369235,19.147026002307683,0.35324152406938253
P6_cons,2017-02-28,23,0.08177374351838443,SRE,0.05229243821299908,19.123223819221643,0.35385348723006077
P6_cons,2017-03-31,23,0.08183061727144533,SRE,0.05209034190158506,19.19741670901897,0.3511999078741196
P6_cons,2017-04-28,23,0.08361423632803493,SRE,0.05253274665268779,19.03574558191954,0.35571348165157346
P6_cons,2017-05-31,23,0.08464293710773876,NEE,0.052842749908174454,18.92407192543373,0.3574298842796634
P6_cons,2017-06-30,23,0.08564759905602554,NEE,0.05274398508348461,18.95950786458727,0.35526900816857204
P6_cons,2017-07-31,23,0.08732294377329049,NEE,0.05229614113121237,19.121869766470418,0.35501592828552064
P6_cons,2017-08-31,23,0.08684451068564294,NEE,0.05225450268915037,19.137106824052324,0.3542071398443931
P6_cons,2017-09-29,23,0.08685419262772001,NEE,0.05223253373081065,19.145155874567983,0.35167485525010567
P6_cons,2017-10-31,23,0.08770708684421075,NEE,0.0523340791377965,19.108007945778187,0.35278700030589044
P6_cons,2017-11-30,23,0.08685805266807387,NEE,0.052183594298682134,19.163110809813542,0.35297359829669894
P6_cons,2017-12-29,23,0.09118865971433131,NEE,0.05235274688480125,19.101194483652094,0.3544382579089498
P6_cons,2018-01-31,23,0.09426772497626366,NEE,0.05273144602898748,18.964016261763067,0.3579880493003013
P6_cons,2018-02-28,23,0.09446218197761984,NEE,0.052909041234476026,18.90036138754279,0.36210379952549643
P6_cons,2018-03-29,23,0.09724245565657001,NEE,0.05300863224152986,18.864851963045847,0.36331282735717735
P6_cons,2018-04-30,23,0.09540281243224379,NEE,0.052915502730415655,18.89805347016392,0.3637506486398935
P6_cons,2018-05-31,23,0.09673133908159054,NEE,0.05298368953763221,18.873732817148184,0.3673483495214303
P6_cons,2018-06-29,23,0.09568714785243089,NEE,0.0530810149272993,18.839127348443085,0.3684343881012454
P6_cons,2018-07-31,23,0.09500329630684168,NEE,0.052883402580448075,18.909524561676324,0.36366546922213167
P6_cons,2018-08-31,23,0.09522961094128428,NEE,0.052878353903097274,18.911329990199004,0.36641335693516996
P6_cons,2018-09-28,23,0.09467950908689325,NEE,0.05277905813854369,18.946908779141634,0.36641656185239024
P6_cons,2018-10-31,23,0.09650286375725883,NEE,0.052591442875854884,19.01450017944093,0.3607733517321739
P6_cons,2018-11-30,23,0.09667878532207294,NEE,0.052633251416240506,18.999396257922236,0.3611174099456409
P6_cons,2018-12-31,23,0.09675355982127487,NEE,0.05248464224222477,19.053192653668948,0.359097000205565
P6_cons,2019-01-31,23,0.09391770171186896,NEE,0.05225757775274529,19.135980713294085,0.359363733986376
P6_cons,2019-02-28,23,0.09534399876172611,NEE,0.05245760838629469,19.06301165383027,0.36245006489025516
P6_cons,2019-03-29,23,0.0956723452323525,NEE,0.05265196161351332,18.992644706011227,0.36253855594815176
