serie,titre,poids,contribution,part_du_risque,rang
P2_cons,NDSN,0.0030029929590705685,0.00023490410634424236,0.0005324498355299886,58
P2_cons,FLEX,0.0005362613622699633,0.00023423092021953242,0.0005309239454680346,59
P2_cons,GLW,0.0004807176199818197,0.00022424790932048898,0.0005082957649989363,60
P2_cons,ADI,0.0010661621038889715,0.0002149303697811132,0.000487175987773695,61
P2_cons,SWKS,0.0014765367078081663,0.00021008799360960773,0.0004761999242377345,62
P2_cons,CDNS,0.0011076649073750587,0.00016342874206137927,0.0003704388492210246,63
P2_cons,INTC,0.00031989039263042327,0.00015225208266182906,0.00034510506280204965,64
P2_cons,SNPS,0.0010030779594822105,0.0001417040389789058,0.00032119614008656013,65
P2_cons,ORCL,0.0005528471310079031,0.0001411543416406945,0.00031995015821814204,66
P2_cons,IEX,0.0019837252282919457,0.00013514421996891436,0.00030632720225770024,67
P2_cons,TXN,0.000663949246155085,0.00012995813407922277,0.0002945720625882214,68
P2_cons,EMR,0.0008576362903132228,0.0001260202295158631,0.0002856461367296884,69
P2_cons,BKR,0.001448693653848017,0.00012273923662114734,0.0002782092121294587,70
P2_cons,ON,0.00032335891231716804,0.00011260620725020995,0.0002552409894536511,71
P2_cons,CDW,0.0030616983009286117,8.249484356620796e-05,0.0001869884974446986,72
P2_cons,DOV,0.0008573696744490938,7.720854099621675e-05,0.00017500619974135931,73
P2_cons,CRH,0.0007689674614620942,6.90917663795527e-05,0.00015660815903898278,74
P2_cons,EXPD,0.0018789521018102988,6.852927234947603e-05,0.00015533317130691642,75
P2_cons,XYL,0.0011714641128220842,6.831961201361166e-05,0.00015485794074119547,76
P2_cons,CIEN,0.00013765986617631594,6.79810374369325e-05,0.00015409050427329793,77
P2_cons,MLM,0.0014356323287752772,6.713176173240893e-05,0.00015216547743476954,78
P2_cons,NTAP,0.00048157630611749084,5.515823428575153e-05,0.0001250254549851671,79
P2_cons,MSFT,0.0011361630532479257,4.7031277786925716e-05,0.00010660433532701245,80
P2_cons,VMC,0.0007858244221839788,4.1967323777428953e-05,9.512602819373203e-05,81
P2_cons,FAST,0.004917866622920771,3.902083497824631e-05,8.844731362832271e-05,82
P2_cons,GD,0.002011139258095042,3.0416364398649925e-05,6.894382764747401e-05,83
P2_cons,MMM,0.000698841430206956,2.9702064189474263e-05,6.732474556834995e-05,84
P2_cons,CSCO,0.0002532255098172429,2.5284929461710143e-05,5.7312563593696895e-05,85
P2_cons,EQT,0.001417877649539178,2.4411008049093544e-05,5.533167309478013e-05,86
P2_cons,EQIX,0.00034223893108479376,2.3096635988573814e-05,5.235242680428166e-05,87
P2_cons,SLB,0.0002927753629782997,1.8531376735097565e-05,4.20044955718536e-05,88
P2_cons,ITW,0.0011934064382424176,1.6983502102762952e-05,3.8495976260574195e-05,89
P2_cons,DOW,0.0007266267043483363,1.0330804630443667e-05,2.34165137084118e-05,90
P2_cons,HD,0.0006807067348462944,8.249844506698979e-06,1.869966608545631e-05,91
P2_cons,PLD,0.0015365673813401998,8.066153146688262e-06,1.828329859002115e-05,92
P2_cons,APD,0.001480251331835672,6.111130254171331e-06,1.3851908974155815e-05,93
P2_cons,AKAM,2.7346109288442732e-05,4.616778214397017e-06,1.0464707659608684e-05,94
P2_cons,AES,5.170557550821749e-05,3.9349100857306145e-06,8.919138369178671e-06,95
P2_cons,IBM,0.00033513605300606355,-1.0410615409554526e-06,-2.3597418320393436e-06,96
P2_cons,ECL,0.0016593462443769034,-5.17520088748681e-06,-1.173046697335669e-05,97
P2_cons,LDOS,0.0009526894478514208,-7.891133527257525e-06,-1.788658705938553e-05,98
P2_cons,FE,0.0005447486809122584,-1.0508057316637991e-05,-2.3818286862062463e-05,99
P2_cons,XEL,0.0009219261055817081,-1.1225500228121156e-05,-2.5444492406811684e-05,100
P2_cons,NDAQ,0.0018758505978170457,-1.6189574331193434e-05,-3.669640486110538e-05,101
P2_cons,CBRE,0.0025334397818490076,-1.663579888739191e-05,-3.770784819113018e-05,102
P2_cons,D,0.0008079939608779552,-2.0522185586213902e-05,-4.651700010761997e-05,103
P2_cons,LNT,0.0011808113622029494,-2.422809271588393e-05,-5.491706459517116e-05,104
P2_cons,PNW,0.0008012713989101054,-2.6840481144461943e-05,-6.0838484236505165e-05,105
P2_cons,SBAC,0.0009531781781438373,-2.886181508167705e-05,-6.542017903601691e-05,106
P2_cons,DUK,0.0007325810367933605,-3.596308811515674e-05,-8.151641386806705e-05,107
P2_cons,AMT,0.0006804533039616707,-4.049837679985426e-05,-9.179641174392113e-05,108
P2_cons,BRK-B,0.0011968561250108895,-4.442980061252541e-05,-0.00010070764788633156,109
P2_cons,ACN,0.00152155186158718,-0.00018072614306309976,-0.00040964633035788244,110
P2_cons,NOW,0.007276408286919536,-0.0005430925892771682,-0.0012310110893268835,111
P2_reeq,SNDK,0.043113718609615985,0.03877496929225263,0.13578207170599324,1
P2_reeq,MU,0.021980338041398994,0.014072215265177478,0.04927804140338226,2
P2_reeq,STX,0.020143289704911742,0.010765800681083772,0.0376996486840138,3
P2_reeq,WDC,0.016984702708390653,0.01042779700721697,0.03651602842796781,4
P2_reeq,DELL,0.027970112983244293,0.010336194254901955,0.03619525418338863,5
P2_reeq,LITE,0.01556568837439398,0.010100392945479403,0.03536952586203113,6
P2_reeq,MRVL,0.01705546302403781,0.008812942323279617,0.030861135116860765,7
P2_reeq,INTC,0.016590809157361327,0.008519430587158495,0.029833316595583134,8
P2_reeq,AMD,0.014574564317965272,0.00720866012599824,0.02524326450796174,9
P2_reeq,TER,0.011731102241961574,0.007111138857217715,0.024901764820093195,10
P2_reeq,LRCX,0.011337626012407278,0.006293081120116926,0.022037092678602793,11
P2_reeq,COHR,0.009891709161181607,0.006152986019497567,0.02154650807350404,12
P2_reeq,GLW,0.011605933987947542,0.00611669391939242,0.021419420505704913,13
P2_reeq,FLEX,0.011728122647821542,0.0057548497321484185,0.020152315611089856,14
P2_reeq,AMAT,0.011533733869744173,0.005635142937628082,0.019733126715419925,15
P2_reeq,VRT,0.010894513309650352,0.005204010783539374,0.018223389425365416,16
P2_reeq,FIX,0.010942520571979463,0.004840815923615579,0.016951554749192653,17
P2_reeq,KLAC,0.009931758307918705,0.0047390260028746,0.016595107108632937,18
P2_reeq,CIEN,0.008896963019459875,0.004608283257152972,0.01613727255199385,19
P2_reeq,HPE,0.014672511555701519,0.004502153046280987,0.015765626096411196,20
P2_reeq,SMCI,0.00872092060344628,0.004470655610867741,0.01565532847111583,21
P2_reeq,Q,0.009668073406474518,0.004305452460138491,0.015076820571101658,22
P2_reeq,ON,0.008946452524158717,0.003771159867553778,0.013205836365504525,23
P2_reeq,MPWR,0.008914353319189088,0.0036769200786710096,0.012875827754145175,24
P2_reeq,KEYS,0.010801772766792811,0.0033381780413075986,0.011689621899011128,25
P2_reeq,JBL,0.008810912418168275,0.0031779429628495124,0.011128511179644075,26
P2_reeq,ANET,0.009891911887667321,0.003146360322308641,0.011017915183287166,27
P2_reeq,GEV,0.009453316869923335,0.003134613743490883,0.010976781048652233,28
P2_reeq,PWR,0.009685251342567222,0.003063740804861704,0.010728598403749805,29
P2_reeq,GNRC,0.009055333453645072,0.0030156986510428744,0.010560364532935572,30
P2_reeq,CAT,0.009276226376695089,0.002876299608381927,0.01007221738151752,31
P2_reeq,ETN,0.008560552504236997,0.0025826145260587885,0.009043791837027186,32
P2_reeq,MCHP,0.007778436144397443,0.002572249241081411,0.009007494713038681,33
P2_reeq,EME,0.008053382262952428,0.002550051421882079,0.008929762456037446,34
P2_reeq,TXN,0.009928650085462992,0.002471245946571017,0.008653801677864774,35
P2_reeq,ADI,0.009025014640273056,0.002262538716589066,0.007922951323003743,36
P2_reeq,APH,0.008081754731798507,0.0020841914078726944,0.007298415249791795,37
P2_reeq,AVGO,0.007021577767189639,0.002034621921348952,0.0071248329698713085,38
P2_reeq,NXPI,0.0070220767671733296,0.0020026206449167898,0.007012770995600104,39
P2_reeq,NTAP,0.011887898065673967,0.001993366553293278,0.0069803650451807295,40
P2_reeq,CMI,0.007325741072549795,0.0019499256649722033,0.006828243872149582,41
P2_reeq,NVDA,0.008318937015629357,0.001713374223544278,0.005999888740775173,42
P2_reeq,AKAM,0.008432309112433433,0.0016453094479176743,0.00576153971269147,43
P2_reeq,SWKS,0.007838644195172878,0.0016228897195829201,0.005683030374942317,44
P2_reeq,IRM,0.009574400544643999,0.0015595801989693393,0.005461333284666533,45
P2_reeq,JCI,0.008081725124917182,0.0014991310278325586,0.005249652557649112,46
P2_reeq,EMR,0.007673513031286883,0.0014811776057366826,0.005186783317753227,47
P2_reeq,HUBB,0.00678587266621227,0.0014353344344785162,0.005026249837504922,48
P2_reeq,CARR,0.0076086695785469805,0.001418880385475179,0.004968631097828152,49
P2_reeq,STLD,0.00937648582571377,0.0014134053977504413,0.004949458802159092,50
P2_reeq,CSCO,0.009793958990060844,0.001360021659938116,0.00476251978846359,51
P2_reeq,TT,0.00767495349842613,0.0013282457190724804,0.0046512468936065155,52
P2_reeq,ORCL,0.005532998223835189,0.0013190930065180486,0.004619195952108581,53
P2_reeq,NUE,0.010510451181823635,0.001207028362637691,0.004226768316734294,54
P2_reeq,TEL,0.0061014119937283446,0.0012052108210699197,0.004220403655098492,55
P2_reeq,CEG,0.005566897275203737,0.001203647562939391,0.004214929442444072,56
P2_reeq,NRG,0.004885074698208774,0.0011996620865116188,0.004200973112987831,57
P2_reeq,TSLA,0.005512335323385648,0.001181593371041928,0.004137700139099726,58
P2_reeq,TDY,0.008027776586371839,0.001180345833143117,0.0041333315146101605,59
P2_reeq,HWM,0.008351964346680157,0.001153607207194875,0.004039698274092048,60
P2_reeq,AME,0.007751868373002795,0.001118306463694032,0.003916082235890206,61
P2_reeq,CDNS,0.006431004372569706,0.0011014687155929267,0.003857119859858395,62
P2_reeq,BKR,0.009186750487821933,0.001026868631398063,0.003595885507741345,63
P2_reeq,NDSN,0.009007932970256852,0.0009918708676899502,0.0034733304432731484,64
P2_reeq,SNPS,0.005590832692725362,0.0009518158695821668,0.00333306597048242,65
P2_reeq,LII,0.005338385796631501,0.0009507659558259153,0.003329389385625268,66
P2_reeq,SLB,0.009756522759010075,0.0009351100064156823,0.0032745654287209256,67
P2_reeq,PH,0.007343301042138661,0.0008922026451938588,0.0031243125592931046,68
P2_reeq,DLR,0.008287429929792426,0.0008665601004017125,0.0030345175724950874,69
P2_reeq,DOV,0.006719906122916256,0.0008663361824732393,0.003033733457361661,70
P2_reeq,IEX,0.008521633234965041,0.0008609735794191184,0.003014954709996646,71
P2_reeq,EQIX,0.00924641233291209,0.0007558647188070031,0.002646884815704788,72
P2_reeq,ARES,0.005746458296302698,0.000739294631354267,0.002588859732932342,73
P2_reeq,AMZN,0.00778371500344217,0.0007062924796815801,0.002473292896731954,74
P2_reeq,CRH,0.005084177660898317,0.0006603207079138616,0.0023123090836032326,75
P2_reeq,APP,0.0035356868643215853,0.0006309900296207086,0.0022095990019222124,76
P2_reeq,AES,0.0068060909226761186,0.0005456061635146108,0.0019106020345030909,77
P2_reeq,META,0.006467163361545106,0.0005342741069341992,0.0018709194726013523,78
P2_reeq,MMM,0.007103952815367519,0.0005327991198009182,0.0018657543670615633,79
P2_reeq,VMC,0.006120312403615612,0.000494052550772886,0.0017300717473160286,80
P2_reeq,EXPD,0.008478838595845958,0.0004713722571277128,0.0016506499627407616,81
P2_reeq,MLM,0.005533506898160607,0.00043960053708342955,0.001539391848343297,82
P2_reeq,XYL,0.005257055276486825,0.00042068281076421365,0.0014731458107970247,83
P2_reeq,CDW,0.007804264017183183,0.00040638656958926904,0.0014230832761316433,84
P2_reeq,FAST,0.00836466012566984,0.000397654935461987,0.0013925068658127834,85
P2_reeq,ITW,0.007383528432606159,0.00037362127199350783,0.0013083458548307121,86
P2_reeq,GOOGL,0.003662164166178222,0.00036123070174387214,0.0012649565929222486,87
P2_reeq,GOOG,0.003626124801048571,0.00035197446286827237,0.0012325431232619228,88
P2_reeq,DOW,0.008272671845631938,0.0002521821013721082,0.0008830905297020383,89
P2_reeq,HD,0.006331408143070911,0.00024181169792661042,0.0008467754818771519,90
P2_reeq,GD,0.007137456784099329,0.00024086849394261623,0.0008434725729819109,91
P2_reeq,PLD,0.007257996938871382,0.00023222923545558163,0.0008132196434042846,92
P2_reeq,MSFT,0.007205781337646439,0.00020875959421438677,0.0007310337237738445,93
P2_reeq,ECL,0.007251981847412359,0.00018163360985591634,0.0006360440327312419,94
P2_reeq,EQT,0.007038040974837134,0.00014005118171207307,0.0004904308100003407,95
P2_reeq,CBRE,0.006294535788854323,0.00013021969858525165,0.0004560029517384631,96
P2_reeq,IBM,0.005495456013380631,0.00012113581680749292,0.00042419304164878973,97
P2_reeq,APD,0.008203098417917902,9.521108949780898e-05,0.0003334099089533073,98
P2_reeq,XEL,0.0069148707937528985,5.225785066596473e-05,0.00018299638544768234,99
P2_reeq,LDOS,0.004945697999206594,3.968217039441769e-05,0.0001389589058171306,100
P2_reeq,NDAQ,0.00683541801903992,-1.0440044878156153e-05,-3.6558917985856965e-05,101
P2_reeq,LNT,0.007067363666244355,-5.691418210548494e-05,-0.00019930191298124324,102
P2_reeq,D,0.007579708506671431,-8.188291213157047e-05,-0.0002867373372431246,103
P2_reeq,FE,0.00704742737387731,-9.424740099929836e-05,-0.0003300352674462887,104
P2_reeq,SBAC,0.006712184083855123,-0.00012343037187846376,-0.0004322281077459836,105
P2_reeq,PNW,0.0075456803358363005,-0.00016146619256451495,-0.0005654218310694887,106
P2_reeq,BRK-B,0.006945903296291173,-0.0001756719104509958,-0.0006151673715535827,107
P2_reeq,DUK,0.006981334463798446,-0.0002661267161831866,-0.0009319217402162041,108
P2_reeq,AMT,0.006860862572499669,-0.0003184313854783857,-0.0011150820749999636,109
P2_reeq,ACN,0.004898676583333404,-0.0004958565351492797,-0.001736388934419538,110
P2_reeq,NOW,0.006533594627969209,-0.000552776380520741,-0.0019357106790086698,111
P3_cons,TPL,0.5642908838777357,0.263906610943086,0.8891822557227035,1
P3_cons,VST,0.09588192859044148,0.01565697721976984,0.0527531548843099,2
P3_cons,FSLR,0.023460841486414027,0.0028180224182949715,0.009494781209240176,3
P3_cons,NEE,0.03721699976410118,0.002279380562998318,0.007679931713019595,4
P3_cons,SRE,0.02374167248153331,0.001509151595734787,0.00508479425857343,5
P3_cons,ETR,0.023027394898615407,0.0014198296206281405,0.004783841148580806,6
P3_cons,CVX,0.013384663104526342,0.0009325337659558766,0.003141992065250148,7
P3_cons,SO,0.02050195150187876,0.0008590625153596581,0.0028944449041447278,8
P3_cons,O,0.025780046195628337,0.0007863189529309824,0.002649349547501371,9
P3_cons,NI,0.017458671389195584,0.000745879408827693,0.002513096329297924,10
P3_cons,WMB,0.01017897826500842,0.0007198100789636344,0.002425260767123614,11
P3_cons,DTE,0.015916636148537656,0.0007138261108883747,0.0024050989446807516,12
P3_cons,PEG,0.01255510295290577,0.0006928902889100452,0.002334559743917362,13
P3_cons,WEC,0.026005034224097393,0.0006408331759217622,0.0021591633755281077,14
P3_cons,AEP,0.012222952827994037,0.0004987900270508036,0.0016805764728670257,15
P3_cons,KMI,0.0086680735667823,0.0004946520744089064,0.001666634442195466,16
P3_cons,EVRG,0.01623695343579529,0.0004080076870856333,0.0013747029460859025,17
P3_cons,AEE,0.010474432252509564,0.0003968156440659421,0.0013369935229576551,18
P3_cons,PPL,0.010364793097748771,0.00039242435021807876,0.00132219790811788,19
P3_cons,HAL,0.0031696718795067346,0.0003536522902952581,0.0011915629551775594,20
P3_cons,QCOM,0.003155526337005551,0.00024385006347205928,0.0008216056002589907,21
P3_cons,CNP,0.00684836800702997,0.0002220991492511008,0.0007483201039165219,22
P3_cons,CMS,0.0054397364370902595,0.00016343851448782663,0.0005506744467860055,23
P3_cons,L,0.01401868727791824,-5.787333776082618e-05,-0.0001949930122344346,24
P3_reeq,TPL,0.048283859208891375,0.010276187018221212,0.08199769273211774,1
P3_reeq,ETR,0.04536908910514564,0.007262183418128196,0.05794778583029654,2
P3_reeq,WMB,0.04837410446382928,0.006633167789237379,0.05292862549679601,3
P3_reeq,VST,0.03587015641629598,0.006618798660881827,0.05281396863334678,4
P3_reeq,NEE,0.04092371473104042,0.005710891973079264,0.04556942807721783,5
P3_reeq,AEP,0.04267619044030878,0.005594444033568996,0.044640244680076435,6
P3_reeq,SRE,0.03718840412082893,0.005585100237111106,0.044565686894241376,7
P3_reeq,HAL,0.04971566023344955,0.0054923430720820446,0.043825541400268855,8
P3_reeq,DTE,0.0414392892661235,0.0053749019264323185,0.042888432825072736,9
P3_reeq,AEE,0.041905462488720784,0.005246144562642177,0.041861027744341826,10
P3_reeq,KMI,0.04498373135358875,0.005211644416762923,0.04158573766291336,11
P3_reeq,NI,0.03897240121239682,0.005119526412502741,0.04085069228129186,12
P3_reeq,QCOM,0.038724384386116695,0.005020967132046638,0.040064249451825226,13
P3_reeq,EVRG,0.044292939984371074,0.005007148208015342,0.0399539828826593,14
P3_reeq,CNP,0.04066090438847294,0.004985233122578713,0.03977911389296064,15
P3_reeq,PEG,0.03612421578781697,0.004830750437487367,0.03854643646872811,16
P3_reeq,SO,0.04012090156267782,0.0046965757638026216,0.03747580456550119,17
P3_reeq,CMS,0.03859252774524788,0.004566033419341011,0.03643415642979548,18
P3_reeq,WEC,0.0394998153166395,0.004475406612172053,0.035711009889706574,19
P3_reeq,PPL,0.03969742578877314,0.00425963603933075,0.033989292573633756,20
P3_reeq,FSLR,0.029584233759963656,0.0038533960867952544,0.03074774600150046,21
P3_reeq,CVX,0.05311663621571601,0.003827656944668871,0.03054236337625968,22
P3_reeq,O,0.04242657950267504,0.00368436570416717,0.029398986840874643,23
P3_reeq,L,0.041457372520909475,0.0019903771513522473,0.015881993368573405,24
P4_cons,APP,0.26480011833832273,0.15492546993125483,0.4397151871818153,1
P4_cons,TSLA,0.3842653698253239,0.14013129841398003,0.3977258235167902,2
P4_cons,NOW,0.07427003835689804,0.01625639325206321,0.04613949536447455,3
P4_cons,AMZN,0.09790405690989466,0.01597234115038022,0.045333288204887766,4
P4_cons,META,0.04007311586419047,0.007379594527853311,0.020945037575685835,5
P4_cons,GOOGL,0.0376703446281898,0.005691742740037657,0.01615451433154885,6
P4_cons,GOOG,0.03753701883568824,0.0055628293393610645,0.015788627559451884,7
P4_cons,ORCL,0.011211029429099835,0.0032076630183548293,0.009104107576100584,8
P4_cons,MSFT,0.023025704449190897,0.0031137566318443087,0.008837579003746638,9
P4_cons,NDAQ,0.009921602982796708,0.0007262972473793388,0.002061403655723973,10
P4_cons,SBAC,0.01932160038040485,-0.0006359807256954381,-0.00180506397022572,11
P4_reeq,ORCL,0.08726140260261876,0.035669999861417494,0.15531892182428617,1
P4_reeq,NOW,0.10304189667321821,0.03527699219758099,0.15360763707932062,2
P4_reeq,AMZN,0.12275765528596172,0.02573857491418688,0.11207422821689521,3
P4_reeq,MSFT,0.11364301251030423,0.024196586288076544,0.10535990212204638,4
P4_reeq,APP,0.05576162913179113,0.02301854582185005,0.10023032612567555,5
P4_reeq,TSLA,0.08693552617863821,0.022399710221647374,0.0975357122040778,6
P4_reeq,META,0.10199420331595901,0.021834658861300295,0.09507529256837763,7
P4_reeq,NDAQ,0.10780197997301884,0.015466602723710922,0.06734667980556265,8
P4_reeq,GOOGL,0.05775631380561894,0.010070906856851669,0.043852043758792765,9
P4_reeq,GOOG,0.057187933802066354,0.00973968127433669,0.04240977853432626,10
P4_reeq,SBAC,0.1058584467208045,0.006244240280338855,0.027189477760639062,11
P5_cons,SNDK,0.43136125547628784,0.48584357853514265,0.7514129859023552,1
P5_cons,NVDA,0.29205312793462956,0.06094827335505707,0.09426351626463603,2
P5_cons,LITE,0.030388913445471594,0.01884936720759635,0.029152714827546923,3
P5_cons,AVGO,0.05694021755039292,0.015264602758234947,0.023608464213444338,4
P5_cons,WDC,0.022392622288981475,0.013724056405657376,0.021225832053930135,5
P5_cons,ANET,0.027919897892645318,0.007509288125989653,0.011613977959251428,6
P5_cons,STX,0.013496349816262623,0.007414022774570015,0.011466639133905422,7
P5_cons,COHR,0.0139180343651764,0.007334934003708639,0.011344319251355003,8
P5_cons,MPWR,0.019641272002704224,0.0065422415290481055,0.010118329147538258,9
P5_cons,DELL,0.022552753982120678,0.005865015940484288,0.009070921866440667,10
P5_cons,APH,0.020588953124476735,0.004536476375970664,0.0070161825940384314,11
P5_cons,SMCI,0.009032158775784956,0.0034362544274417726,0.005314562780533781,12
P5_cons,MU,0.0031501443829495958,0.002081800729456659,0.0032197443195425067,13
P5_cons,AMD,0.00354206168239793,0.0014751028965789858,0.002281416326163203,14
P5_cons,MRVL,0.0035440242146874074,0.0013653482125619261,0.002111668081094934,15
P5_cons,NXPI,0.004000069731838638,0.0008186682443372832,0.0012661646198878812,16
P5_cons,TDY,0.007488104150536533,0.0007422409214801289,0.001147960972850353,17
P5_cons,HPE,0.003946297130967317,0.0007363529152325496,0.001138854493829173,18
P5_cons,MCHP,0.0015381562825910894,0.0003709828361529891,0.0005737676341688604,19
P5_cons,GLW,0.0006619122760859759,0.0002795949727534965,0.00043242579011424737,20
P5_cons,ADI,0.0014680256257060993,0.00026135127133238093,0.0004042098071015998,21
P5_cons,TEL,0.0016707276945440517,0.00023574294930889025,0.00036460359109759775,22
P5_cons,INTC,0.0004404651901297686,0.00020217792311856187,0.000312691416756199,23
P5_cons,ON,0.000550249743935378,0.0001718561472254375,0.00026579530210462586,24
P5_cons,SWKS,0.0014769696990661507,0.00017127897657732643,0.00026490264129931077,25
P5_cons,TXN,0.0009142085466821615,0.0001624568985560633,0.00025125828274298714,26
P5_cons,CIEN,0.00018954735911262793,8.85701741807977e-05,0.0001369839635294694,27
P5_cons,NTAP,0.0006630946227920056,6.374193184244781e-05,9.858423049930999e-05,28
P5_cons,QCOM,0.00033950050302254876,6.342236803687087e-05,9.8089988311199e-05,29
P5_cons,CSCO,0.0003486726231763892,2.7431634433487962e-05,4.242617840086999e-05,30
P5_cons,DOW,0.0009983051028005952,1.8569051069068887e-05,2.8719173671599953e-05,31
P5_cons,AKAM,3.765355104290268e-05,6.398524222841279e-06,9.896053800175808e-06,32
P5_cons,IBM,0.00046145732634489135,-7.127521177987343e-06,-1.102353145549776e-05,33
P5_cons,ECL,0.002284795904655569,-3.0767404454008844e-05,-4.758533048632222e-05,34
P5_reeq,SNDK,0.10453059123295937,0.10037237334672106,0.22150115344321963,1
P5_reeq,MU,0.05329203337276712,0.03615882380288664,0.07979507619913404,2
P5_reeq,STX,0.04883805086025632,0.02781278360077062,0.06137708457641655,3
P5_reeq,DELL,0.0678144345066792,0.026411590616106498,0.058284940274642004,4
P5_reeq,WDC,0.0411799555519698,0.026310389158714618,0.058061609503484456,5
P5_reeq,LITE,0.03773950986358438,0.025685852246992397,0.05668338518037835,6
P5_reeq,MRVL,0.041351516202940315,0.02185676642281629,0.04823338147509288,7
P5_reeq,INTC,0.04022494802536882,0.021488285106395045,0.04742021910891428,8
P5_reeq,AMD,0.035336497853838744,0.017618146910653488,0.03887962127548246,9
P5_reeq,COHR,0.023982765585248856,0.015043283548741765,0.03319742820177684,10
P5_reeq,GLW,0.02813895856573777,0.014527597827398249,0.03205941603485104,11
P5_reeq,CIEN,0.02157097171373408,0.011395364872617436,0.02514722307573657,12
P5_reeq,HPE,0.03557397406791619,0.010938316707481669,0.02413861191729586,13
P5_reeq,SMCI,0.02114415123938333,0.010537677506441159,0.02325448372358964,14
P5_reeq,ON,0.021690960602487527,0.008996540804859184,0.019853512463949317,15
P5_reeq,MPWR,0.021613135052249932,0.008703176386567172,0.019206117619489337,16
P5_reeq,ANET,0.023983257102104496,0.00749673199826212,0.016543743355890254,17
P5_reeq,MCHP,0.01885906749088297,0.005991236060668247,0.013221423921146929,18
P5_reeq,TXN,0.024072330038985342,0.005817440079896213,0.012837891989787464,19
P5_reeq,ADI,0.021881436968497786,0.005188900112685207,0.011450833747760259,20
P5_reeq,AVGO,0.017024040121392685,0.005011660056268435,0.011059701450857776,21
P5_reeq,NTAP,0.028822589500430946,0.004929225672487246,0.010877785745548705,22
P5_reeq,NXPI,0.01702524996283054,0.004813262405895026,0.010621878702098691,23
P5_reeq,APH,0.019594473118035548,0.0046650754140401774,0.0102948605343829,24
P5_reeq,QCOM,0.016129758652761006,0.004442596777851895,0.009803896010091429,25
P5_reeq,AKAM,0.020444403438332502,0.004274029857352169,0.009431903537679889,26
P5_reeq,NVDA,0.02016952915955478,0.004008096890994245,0.00884504425735401,27
P5_reeq,SWKS,0.019005043837797622,0.003759758250445429,0.008297012030039134,28
P5_reeq,CSCO,0.023745767165490525,0.0032545828382768366,0.007182193950566547,29
P5_reeq,TEL,0.014793068740724238,0.002445032843641879,0.005395683862156316,30
P5_reeq,TDY,0.019463601376114945,0.0023631507644208244,0.005214986979248693,31
P5_reeq,DOW,0.0200573577735253,0.0006892443902520603,0.001521020399883643,32
P5_reeq,IBM,0.013323909064185338,0.00016725864891368132,0.0003691053864967238,33
P5_reeq,ECL,0.017582662191231755,-2.8199249151163194e-05,-6.222993444260754e-05,34
P6_cons,VST,0.1535303534294817,0.06394350575554843,0.30662482339057195,1
P6_cons,CEG,0.15898629058611027,0.06312228972864631,0.3026868907383179,2
P6_cons,NRG,0.05471449245204453,0.020964582894856372,0.10053032675698355,3
P6_cons,NEE,0.07784931840624776,0.008739398926222212,0.04190756544592676,4
P6_cons,ETR,0.04816796111700296,0.006809150499624855,0.03265154990671013,5
P6_cons,SRE,0.04966206390163014,0.005659747028978923,0.027139877813868427,6
P6_cons,WEC,0.05439649091300265,0.004184776006087898,0.02006702930398001,7
P6_cons,NI,0.03651948508860073,0.0038621085786022307,0.01851975969782305,8
P6_cons,PEG,0.026262358964968653,0.003305289105726146,0.015849673494170602,9
P6_cons,SO,0.04288532016379135,0.0032058806435476335,0.01537298548967579,10
P6_cons,DTE,0.033293905562992984,0.003089855925362771,0.014816618454399697,11
P6_cons,AEP,0.025567578058479118,0.002702216974629086,0.012957794428353717,12
P6_cons,EVRG,0.03396393492174844,0.0026331978088812787,0.012626830568022213,13
P6_cons,LNT,0.03160239654566658,0.0026080026103677953,0.01250601339975463,14
P6_cons,XEL,0.024673721850190115,0.002502041355061363,0.011997903141946958,15
P6_cons,AEE,0.0219100791766895,0.0019009369841584984,0.009115459969812957,16
P6_cons,PPL,0.02168073953290141,0.0017316566794304401,0.008303719310187968,17
P6_cons,D,0.02162453562110748,0.0016575262487748973,0.007948245678596373,18
P6_cons,PNW,0.021447839214921497,0.0014169849036138667,0.006794790818612696,19
P6_cons,DUK,0.01960313058814822,0.0011979039091890007,0.005744243614013635,20
P6_cons,CNP,0.014325195070041817,0.0011636254577174032,0.0055798700157195045,21
P6_cons,FE,0.014570408023081715,0.0010346601848028713,0.004961449840540042,22
P6_cons,CMS,0.011378665035368999,0.0009688104671370042,0.004645684262612473,23
P6_cons,AES,0.0013837357757814325,0.00013573745644794466,0.0006508944593990305,24
P6_reeq,VST,0.03756513358798627,0.008560105560930398,0.058101243208795804,1
P6_reeq,ETR,0.047512920580011095,0.008310255832858524,0.05640540199363472,2
P6_reeq,CEG,0.033935124878477115,0.00745942155991347,0.05063041140842673,3
P6_reeq,NRG,0.02977881784576938,0.007303161800774389,0.049569806932831834,4
P6_reeq,AEP,0.04469277402393008,0.006746261463458693,0.045789876684176944,5
P6_reeq,XEL,0.04215220657110975,0.006514316414549026,0.04421556248888426,6
P6_reeq,AEE,0.04388562676409145,0.006315254912737695,0.04286444355139872,7
P6_reeq,DTE,0.043397425397507544,0.006254418738187676,0.042451521380256804,8
P6_reeq,NEE,0.04285748835178685,0.006208811932777884,0.0421419677101263,9
P6_reeq,D,0.04620497594989884,0.006108412483006951,0.041460511995865666,10
