portefeuille,date,titre,entreprise,poids,motif
P1,2000-01-03,AMD,Advanced Micro Devices,0.011494252873563218,annuel
P1,2000-01-03,APD,Air Products,0.011494252873563218,annuel
P1,2000-01-03,AEP,American Electric Power,0.011494252873563218,annuel
P1,2000-01-03,ADI,Analog Devices,0.011494252873563218,annuel
P1,2000-01-03,AMAT,Applied Materials,0.011494252873563218,annuel
P1,2000-01-03,CAT,Caterpillar Inc.,0.011494252873563218,annuel
P1,2000-01-03,GLW,Corning Inc.,0.011494252873563218,annuel
P1,2000-01-03,CMI,Cummins,0.011494252873563218,annuel
P1,2000-01-03,DOV,Dover Corporation,0.011494252873563218,annuel
P1,2000-01-03,ECL,Ecolab,0.011494252873563218,annuel
P1,2000-01-03,EMR,Emerson Electric,0.011494252873563218,annuel
P1,2000-01-03,GD,General Dynamics,0.011494252873563218,annuel
P1,2000-01-03,HAL,Halliburton,0.011494252873563218,annuel
P1,2000-01-03,HUBB,Hubbell Incorporated,0.011494252873563218,annuel
P1,2000-01-03,ITW,Illinois Tool Works,0.011494252873563218,annuel
P1,2000-01-03,INTC,Intel,0.011494252873563218,annuel
P1,2000-01-03,IBM,IBM,0.011494252873563218,annuel
P1,2000-01-03,ETR,Entergy,0.011494252873563218,annuel
P1,2000-01-03,MMM,3M,0.011494252873563218,annuel
P1,2000-01-03,NDSN,Nordson Corporation,0.011494252873563218,annuel
P1,2000-01-03,XEL,Xcel Energy,0.011494252873563218,annuel
P1,2000-01-03,NUE,Nucor,0.011494252873563218,annuel
P1,2000-01-03,PH,Parker Hannifin,0.011494252873563218,annuel
P1,2000-01-03,SLB,Schlumberger,0.011494252873563218,annuel
P1,2000-01-03,SO,Southern Company,0.011494252873563218,annuel
P1,2000-01-03,CVX,Chevron Corporation,0.011494252873563218,annuel
P1,2000-01-03,TER,Teradyne,0.011494252873563218,annuel
P1,2000-01-03,TXN,Texas Instruments,0.011494252873563218,annuel
P1,2000-01-03,EME,Emcor,0.011494252873563218,annuel
P1,2000-01-03,WDC,Western Digital,0.011494252873563218,annuel
P1,2000-01-03,WMB,Williams Companies,0.011494252873563218,annuel
P1,2000-01-03,KLAC,KLA Corporation,0.011494252873563218,annuel
P1,2000-01-03,LNT,Alliant Energy,0.011494252873563218,annuel
P1,2000-01-03,HD,Home Depot (The),0.011494252873563218,annuel
P1,2000-01-03,LRCX,Lam Research,0.011494252873563218,annuel
P1,2000-01-03,D,Dominion Energy,0.011494252873563218,annuel
P1,2000-01-03,MU,Micron Technology,0.011494252873563218,annuel
P1,2000-01-03,O,Realty Income,0.011494252873563218,annuel
P1,2000-01-03,EXPD,Expeditors International,0.011494252873563218,annuel
P1,2000-01-03,NEE,NextEra Energy,0.011494252873563218,annuel
P1,2000-01-03,PNW,Pinnacle West Capital,0.011494252873563218,annuel
P1,2000-01-03,WEC,WEC Energy Group,0.011494252873563218,annuel
P1,2000-01-03,MSFT,Microsoft,0.011494252873563218,annuel
P1,2000-01-03,QCOM,Qualcomm,0.011494252873563218,annuel
P1,2000-01-03,CMS,CMS Energy,0.011494252873563218,annuel
P1,2000-01-03,CDNS,Cadence Design Systems,0.011494252873563218,annuel
P1,2000-01-03,FAST,Fastenal,0.011494252873563218,annuel
P1,2000-01-03,APH,Amphenol,0.011494252873563218,annuel
P1,2000-01-03,COHR,Coherent Corp.,0.011494252873563218,annuel
P1,2000-01-03,MCHP,Microchip Technology,0.011494252873563218,annuel
P1,2000-01-03,IEX,IDEX Corporation,0.011494252873563218,annuel
P1,2000-01-03,CRH,CRH plc,0.011494252873563218,annuel
P1,2000-01-03,CSCO,Cisco,0.011494252873563218,annuel
P1,2000-01-03,FLEX,Flex Ltd.,0.011494252873563218,annuel
P1,2000-01-03,AES,AES Corporation,0.011494252873563218,annuel
P1,2000-01-03,SNPS,Synopsys,0.011494252873563218,annuel
P1,2000-01-03,JBL,Jabil,0.011494252873563218,annuel
P1,2000-01-03,MLM,Martin Marietta Materials,0.011494252873563218,annuel
P1,2000-01-03,PPL,PPL Corporation,0.011494252873563218,annuel
P1,2000-01-03,DTE,DTE Energy,0.011494252873563218,annuel
P1,2000-01-03,CIEN,Ciena,0.011494252873563218,annuel
P1,2000-01-03,NTAP,NetApp,0.011494252873563218,annuel
P1,2000-01-03,AEE,Ameren,0.011494252873563218,annuel
P1,2000-01-03,AMZN,Amazon,0.011494252873563218,annuel
P1,2000-01-03,IRM,Iron Mountain,0.011494252873563218,annuel
P1,2000-01-03,STLD,Steel Dynamics,0.011494252873563218,annuel
P1,2000-01-03,FE,FirstEnergy,0.011494252873563218,annuel
P1,2000-01-03,SRE,Sempra,0.011494252873563218,annuel
P1,2000-01-03,SBAC,SBA Communications,0.011494252873563218,annuel
P1,2000-01-03,FIX,Comfort Systems USA,0.011494252873563218,annuel
P1,2000-01-03,AME,Ametek,0.011494252873563218,annuel
P1,2000-01-03,NVDA,Nvidia,0.011494252873563218,annuel
P1,2000-01-03,PWR,Quanta Services,0.011494252873563218,annuel
P1,2000-01-03,AMT,American Tower,0.011494252873563218,annuel
P1,2000-01-03,BRK-B,Berkshire Hathaway,0.011494252873563218,annuel
P1,2000-01-03,LII,Lennox International,0.011494252873563218,annuel
P1,2000-01-03,AKAM,Akamai Technologies,0.011494252873563218,annuel
P1,2000-01-03,TDY,Teledyne Technologies,0.011494252873563218,annuel
P1,2000-01-03,NI,NiSource,0.011494252873563218,annuel
P1,2000-01-03,CNP,CenterPoint Energy,0.011494252873563218,annuel
P1,2000-01-03,DUK,Duke Energy,0.011494252873563218,annuel
P1,2000-01-03,ORCL,Oracle Corporation,0.011494252873563218,annuel
P1,2000-01-03,VMC,Vulcan Materials Company,0.011494252873563218,annuel
P1,2000-01-03,TT,Trane Technologies,0.011494252873563218,annuel
P1,2000-01-03,ETN,Eaton Corporation,0.011494252873563218,annuel
P1,2000-01-03,EVRG,Evergy,0.011494252873563218,annuel
P1,2000-01-03,TPL,Texas Pacific Land Corporation,0.011494252873563218,annuel
P1,2000-05-02,AMD,Advanced Micro Devices,0.011363636363636364,entree
P1,2000-05-02,APD,Air Products,0.011363636363636364,entree
P1,2000-05-02,AEP,American Electric Power,0.011363636363636364,entree
P1,2000-05-02,ADI,Analog Devices,0.011363636363636364,entree
P1,2000-05-02,AMAT,Applied Materials,0.011363636363636364,entree
P1,2000-05-02,CAT,Caterpillar Inc.,0.011363636363636364,entree
P1,2000-05-02,GLW,Corning Inc.,0.011363636363636364,entree
P1,2000-05-02,CMI,Cummins,0.011363636363636364,entree
P1,2000-05-02,DOV,Dover Corporation,0.011363636363636364,entree
P1,2000-05-02,ECL,Ecolab,0.011363636363636364,entree
P1,2000-05-02,EMR,Emerson Electric,0.011363636363636364,entree
P1,2000-05-02,GD,General Dynamics,0.011363636363636364,entree
P1,2000-05-02,HAL,Halliburton,0.011363636363636364,entree
P1,2000-05-02,HUBB,Hubbell Incorporated,0.011363636363636364,entree
P1,2000-05-02,ITW,Illinois Tool Works,0.011363636363636364,entree
P1,2000-05-02,INTC,Intel,0.011363636363636364,entree
P1,2000-05-02,IBM,IBM,0.011363636363636364,entree
P1,2000-05-02,ETR,Entergy,0.011363636363636364,entree
P1,2000-05-02,MMM,3M,0.011363636363636364,entree
P1,2000-05-02,NDSN,Nordson Corporation,0.011363636363636364,entree
P1,2000-05-02,XEL,Xcel Energy,0.011363636363636364,entree
P1,2000-05-02,NUE,Nucor,0.011363636363636364,entree
P1,2000-05-02,PH,Parker Hannifin,0.011363636363636364,entree
P1,2000-05-02,SLB,Schlumberger,0.011363636363636364,entree
P1,2000-05-02,SO,Southern Company,0.011363636363636364,entree
P1,2000-05-02,CVX,Chevron Corporation,0.011363636363636364,entree
P1,2000-05-02,TER,Teradyne,0.011363636363636364,entree
P1,2000-05-02,TXN,Texas Instruments,0.011363636363636364,entree
P1,2000-05-02,EME,Emcor,0.011363636363636364,entree
P1,2000-05-02,WDC,Western Digital,0.011363636363636364,entree
P1,2000-05-02,WMB,Williams Companies,0.011363636363636364,entree
P1,2000-05-02,KLAC,KLA Corporation,0.011363636363636364,entree
P1,2000-05-02,LNT,Alliant Energy,0.011363636363636364,entree
P1,2000-05-02,HD,Home Depot (The),0.011363636363636364,entree
P1,2000-05-02,LRCX,Lam Research,0.011363636363636364,entree
P1,2000-05-02,D,Dominion Energy,0.011363636363636364,entree
P1,2000-05-02,MU,Micron Technology,0.011363636363636364,entree
P1,2000-05-02,O,Realty Income,0.011363636363636364,entree
P1,2000-05-02,EXPD,Expeditors International,0.011363636363636364,entree
P1,2000-05-02,NEE,NextEra Energy,0.011363636363636364,entree
P1,2000-05-02,PNW,Pinnacle West Capital,0.011363636363636364,entree
P1,2000-05-02,WEC,WEC Energy Group,0.011363636363636364,entree
P1,2000-05-02,MSFT,Microsoft,0.011363636363636364,entree
P1,2000-05-02,QCOM,Qualcomm,0.011363636363636364,entree
P1,2000-05-02,CMS,CMS Energy,0.011363636363636364,entree
P1,2000-05-02,CDNS,Cadence Design Systems,0.011363636363636364,entree
P1,2000-05-02,FAST,Fastenal,0.011363636363636364,entree
P1,2000-05-02,APH,Amphenol,0.011363636363636364,entree
P1,2000-05-02,COHR,Coherent Corp.,0.011363636363636364,entree
P1,2000-05-02,MCHP,Microchip Technology,0.011363636363636364,entree
P1,2000-05-02,IEX,IDEX Corporation,0.011363636363636364,entree
P1,2000-05-02,CRH,CRH plc,0.011363636363636364,entree
P1,2000-05-02,CSCO,Cisco,0.011363636363636364,entree
P1,2000-05-02,FLEX,Flex Ltd.,0.011363636363636364,entree
P1,2000-05-02,AES,AES Corporation,0.011363636363636364,entree
P1,2000-05-02,SNPS,Synopsys,0.011363636363636364,entree
P1,2000-05-02,JBL,Jabil,0.011363636363636364,entree
P1,2000-05-02,MLM,Martin Marietta Materials,0.011363636363636364,entree
P1,2000-05-02,PPL,PPL Corporation,0.011363636363636364,entree
P1,2000-05-02,DTE,DTE Energy,0.011363636363636364,entree
P1,2000-05-02,CIEN,Ciena,0.011363636363636364,entree
P1,2000-05-02,NTAP,NetApp,0.011363636363636364,entree
P1,2000-05-02,AEE,Ameren,0.011363636363636364,entree
P1,2000-05-02,AMZN,Amazon,0.011363636363636364,entree
P1,2000-05-02,IRM,Iron Mountain,0.011363636363636364,entree
P1,2000-05-02,STLD,Steel Dynamics,0.011363636363636364,entree
P1,2000-05-02,FE,FirstEnergy,0.011363636363636364,entree
P1,2000-05-02,SRE,Sempra,0.011363636363636364,entree
P1,2000-05-02,SBAC,SBA Communications,0.011363636363636364,entree
P1,2000-05-02,FIX,Comfort Systems USA,0.011363636363636364,entree
P1,2000-05-02,AME,Ametek,0.011363636363636364,entree
P1,2000-05-02,NVDA,Nvidia,0.011363636363636364,entree
P1,2000-05-02,PWR,Quanta Services,0.011363636363636364,entree
P1,2000-05-02,AMT,American Tower,0.011363636363636364,entree
P1,2000-05-02,BRK-B,Berkshire Hathaway,0.011363636363636364,entree
P1,2000-05-02,LII,Lennox International,0.011363636363636364,entree
P1,2000-05-02,AKAM,Akamai Technologies,0.011363636363636364,entree
P1,2000-05-02,TDY,Teledyne Technologies,0.011363636363636364,entree
P1,2000-05-02,ON,ON Semiconductor,0.011363636363636364,entree
P1,2000-05-02,NI,NiSource,0.011363636363636364,entree
P1,2000-05-02,CNP,CenterPoint Energy,0.011363636363636364,entree
P1,2000-05-02,DUK,Duke Energy,0.011363636363636364,entree
P1,2000-05-02,ORCL,Oracle Corporation,0.011363636363636364,entree
P1,2000-05-02,VMC,Vulcan Materials Company,0.011363636363636364,entree
P1,2000-05-02,TT,Trane Technologies,0.011363636363636364,entree
P1,2000-05-02,ETN,Eaton Corporation,0.011363636363636364,entree
P1,2000-05-02,EVRG,Evergy,0.011363636363636364,entree
P1,2000-05-02,TPL,Texas Pacific Land Corporation,0.011363636363636364,entree
P1,2000-06-30,AMD,Advanced Micro Devices,0.011235955056179775,entree
P1,2000-06-30,APD,Air Products,0.011235955056179775,entree
P1,2000-06-30,AEP,American Electric Power,0.011235955056179775,entree
P1,2000-06-30,ADI,Analog Devices,0.011235955056179775,entree
P1,2000-06-30,AMAT,Applied Materials,0.011235955056179775,entree
P1,2000-06-30,CAT,Caterpillar Inc.,0.011235955056179775,entree
P1,2000-06-30,GLW,Corning Inc.,0.011235955056179775,entree
P1,2000-06-30,CMI,Cummins,0.011235955056179775,entree
P1,2000-06-30,DOV,Dover Corporation,0.011235955056179775,entree
P1,2000-06-30,ECL,Ecolab,0.011235955056179775,entree
P1,2000-06-30,EMR,Emerson Electric,0.011235955056179775,entree
P1,2000-06-30,GD,General Dynamics,0.011235955056179775,entree
P1,2000-06-30,HAL,Halliburton,0.011235955056179775,entree
P1,2000-06-30,HUBB,Hubbell Incorporated,0.011235955056179775,entree
P1,2000-06-30,ITW,Illinois Tool Works,0.011235955056179775,entree
P1,2000-06-30,INTC,Intel,0.011235955056179775,entree
P1,2000-06-30,IBM,IBM,0.011235955056179775,entree
P1,2000-06-30,ETR,Entergy,0.011235955056179775,entree
P1,2000-06-30,MMM,3M,0.011235955056179775,entree
P1,2000-06-30,NDSN,Nordson Corporation,0.011235955056179775,entree
P1,2000-06-30,XEL,Xcel Energy,0.011235955056179775,entree
P1,2000-06-30,NUE,Nucor,0.011235955056179775,entree
P1,2000-06-30,PH,Parker Hannifin,0.011235955056179775,entree
P1,2000-06-30,SLB,Schlumberger,0.011235955056179775,entree
P1,2000-06-30,SO,Southern Company,0.011235955056179775,entree
P1,2000-06-30,CVX,Chevron Corporation,0.011235955056179775,entree
P1,2000-06-30,TER,Teradyne,0.011235955056179775,entree
P1,2000-06-30,TXN,Texas Instruments,0.011235955056179775,entree
P1,2000-06-30,EME,Emcor,0.011235955056179775,entree
P1,2000-06-30,WDC,Western Digital,0.011235955056179775,entree
P1,2000-06-30,WMB,Williams Companies,0.011235955056179775,entree
P1,2000-06-30,KLAC,KLA Corporation,0.011235955056179775,entree
P1,2000-06-30,LNT,Alliant Energy,0.011235955056179775,entree
P1,2000-06-30,HD,Home Depot (The),0.011235955056179775,entree
P1,2000-06-30,LRCX,Lam Research,0.011235955056179775,entree
P1,2000-06-30,D,Dominion Energy,0.011235955056179775,entree
P1,2000-06-30,MU,Micron Technology,0.011235955056179775,entree
P1,2000-06-30,O,Realty Income,0.011235955056179775,entree
P1,2000-06-30,EXPD,Expeditors International,0.011235955056179775,entree
P1,2000-06-30,NEE,NextEra Energy,0.011235955056179775,entree
P1,2000-06-30,PNW,Pinnacle West Capital,0.011235955056179775,entree
P1,2000-06-30,WEC,WEC Energy Group,0.011235955056179775,entree
P1,2000-06-30,MSFT,Microsoft,0.011235955056179775,entree
P1,2000-06-30,QCOM,Qualcomm,0.011235955056179775,entree
P1,2000-06-30,CMS,CMS Energy,0.011235955056179775,entree
P1,2000-06-30,CDNS,Cadence Design Systems,0.011235955056179775,entree
P1,2000-06-30,FAST,Fastenal,0.011235955056179775,entree
P1,2000-06-30,APH,Amphenol,0.011235955056179775,entree
P1,2000-06-30,COHR,Coherent Corp.,0.011235955056179775,entree
P1,2000-06-30,MCHP,Microchip Technology,0.011235955056179775,entree
P1,2000-06-30,IEX,IDEX Corporation,0.011235955056179775,entree
P1,2000-06-30,CRH,CRH plc,0.011235955056179775,entree
P1,2000-06-30,CSCO,Cisco,0.011235955056179775,entree
P1,2000-06-30,FLEX,Flex Ltd.,0.011235955056179775,entree
P1,2000-06-30,AES,AES Corporation,0.011235955056179775,entree
P1,2000-06-30,SNPS,Synopsys,0.011235955056179775,entree
P1,2000-06-30,JBL,Jabil,0.011235955056179775,entree
P1,2000-06-30,MLM,Martin Marietta Materials,0.011235955056179775,entree
P1,2000-06-30,PPL,PPL Corporation,0.011235955056179775,entree
P1,2000-06-30,DTE,DTE Energy,0.011235955056179775,entree
P1,2000-06-30,CIEN,Ciena,0.011235955056179775,entree
P1,2000-06-30,NTAP,NetApp,0.011235955056179775,entree
P1,2000-06-30,AEE,Ameren,0.011235955056179775,entree
P1,2000-06-30,AMZN,Amazon,0.011235955056179775,entree
P1,2000-06-30,IRM,Iron Mountain,0.011235955056179775,entree
P1,2000-06-30,STLD,Steel Dynamics,0.011235955056179775,entree
P1,2000-06-30,FE,FirstEnergy,0.011235955056179775,entree
P1,2000-06-30,SRE,Sempra,0.011235955056179775,entree
P1,2000-06-30,SBAC,SBA Communications,0.011235955056179775,entree
P1,2000-06-30,FIX,Comfort Systems USA,0.011235955056179775,entree
P1,2000-06-30,AME,Ametek,0.011235955056179775,entree
P1,2000-06-30,NVDA,Nvidia,0.011235955056179775,entree
P1,2000-06-30,PWR,Quanta Services,0.011235955056179775,entree
P1,2000-06-30,AMT,American Tower,0.011235955056179775,entree
P1,2000-06-30,BRK-B,Berkshire Hathaway,0.011235955056179775,entree
P1,2000-06-30,LII,Lennox International,0.011235955056179775,entree
P1,2000-06-30,AKAM,Akamai Technologies,0.011235955056179775,entree
P1,2000-06-30,TDY,Teledyne Technologies,0.011235955056179775,entree
P1,2000-06-30,ON,ON Semiconductor,0.011235955056179775,entree
P1,2000-06-30,NI,NiSource,0.011235955056179775,entree
P1,2000-06-30,CNP,CenterPoint Energy,0.011235955056179775,entree
P1,2000-06-30,DUK,Duke Energy,0.011235955056179775,entree
P1,2000-06-30,ORCL,Oracle Corporation,0.011235955056179775,entree
P1,2000-06-30,VMC,Vulcan Materials Company,0.011235955056179775,entree
P1,2000-06-30,TT,Trane Technologies,0.011235955056179775,entree
P1,2000-06-30,ETN,Eaton Corporation,0.011235955056179775,entree
P1,2000-06-30,EVRG,Evergy,0.011235955056179775,entree
P1,2000-06-30,TPL,Texas Pacific Land Corporation,0.011235955056179775,entree
P1,2000-06-30,MRVL,Marvell Technology,0.011235955056179775,entree
P1,2000-08-11,AMD,Advanced Micro Devices,0.011111111111111112,entree
P1,2000-08-11,APD,Air Products,0.011111111111111112,entree
P1,2000-08-11,AEP,American Electric Power,0.011111111111111112,entree
P1,2000-08-11,ADI,Analog Devices,0.011111111111111112,entree
P1,2000-08-11,AMAT,Applied Materials,0.011111111111111112,entree
P1,2000-08-11,CAT,Caterpillar Inc.,0.011111111111111112,entree
P1,2000-08-11,GLW,Corning Inc.,0.011111111111111112,entree
P1,2000-08-11,CMI,Cummins,0.011111111111111112,entree
P1,2000-08-11,DOV,Dover Corporation,0.011111111111111112,entree
P1,2000-08-11,ECL,Ecolab,0.011111111111111112,entree
P1,2000-08-11,EMR,Emerson Electric,0.011111111111111112,entree
P1,2000-08-11,GD,General Dynamics,0.011111111111111112,entree
P1,2000-08-11,HAL,Halliburton,0.011111111111111112,entree
P1,2000-08-11,HUBB,Hubbell Incorporated,0.011111111111111112,entree
P1,2000-08-11,ITW,Illinois Tool Works,0.011111111111111112,entree
P1,2000-08-11,INTC,Intel,0.011111111111111112,entree
P1,2000-08-11,IBM,IBM,0.011111111111111112,entree
P1,2000-08-11,ETR,Entergy,0.011111111111111112,entree
P1,2000-08-11,MMM,3M,0.011111111111111112,entree
P1,2000-08-11,NDSN,Nordson Corporation,0.011111111111111112,entree
P1,2000-08-11,XEL,Xcel Energy,0.011111111111111112,entree
P1,2000-08-11,NUE,Nucor,0.011111111111111112,entree
P1,2000-08-11,PH,Parker Hannifin,0.011111111111111112,entree
P1,2000-08-11,SLB,Schlumberger,0.011111111111111112,entree
P1,2000-08-11,SO,Southern Company,0.011111111111111112,entree
P1,2000-08-11,CVX,Chevron Corporation,0.011111111111111112,entree
P1,2000-08-11,TER,Teradyne,0.011111111111111112,entree
P1,2000-08-11,TXN,Texas Instruments,0.011111111111111112,entree
P1,2000-08-11,EME,Emcor,0.011111111111111112,entree
P1,2000-08-11,WDC,Western Digital,0.011111111111111112,entree
P1,2000-08-11,WMB,Williams Companies,0.011111111111111112,entree
P1,2000-08-11,KLAC,KLA Corporation,0.011111111111111112,entree
P1,2000-08-11,LNT,Alliant Energy,0.011111111111111112,entree
P1,2000-08-11,HD,Home Depot (The),0.011111111111111112,entree
P1,2000-08-11,LRCX,Lam Research,0.011111111111111112,entree
P1,2000-08-11,D,Dominion Energy,0.011111111111111112,entree
P1,2000-08-11,MU,Micron Technology,0.011111111111111112,entree
P1,2000-08-11,O,Realty Income,0.011111111111111112,entree
P1,2000-08-11,EXPD,Expeditors International,0.011111111111111112,entree
P1,2000-08-11,NEE,NextEra Energy,0.011111111111111112,entree
P1,2000-08-11,PNW,Pinnacle West Capital,0.011111111111111112,entree
P1,2000-08-11,WEC,WEC Energy Group,0.011111111111111112,entree
P1,2000-08-11,MSFT,Microsoft,0.011111111111111112,entree
P1,2000-08-11,QCOM,Qualcomm,0.011111111111111112,entree
P1,2000-08-11,CMS,CMS Energy,0.011111111111111112,entree
P1,2000-08-11,CDNS,Cadence Design Systems,0.011111111111111112,entree
P1,2000-08-11,FAST,Fastenal,0.011111111111111112,entree
P1,2000-08-11,APH,Amphenol,0.011111111111111112,entree
P1,2000-08-11,COHR,Coherent Corp.,0.011111111111111112,entree
P1,2000-08-11,MCHP,Microchip Technology,0.011111111111111112,entree
P1,2000-08-11,IEX,IDEX Corporation,0.011111111111111112,entree
P1,2000-08-11,CRH,CRH plc,0.011111111111111112,entree
P1,2000-08-11,CSCO,Cisco,0.011111111111111112,entree
P1,2000-08-11,FLEX,Flex Ltd.,0.011111111111111112,entree
P1,2000-08-11,AES,AES Corporation,0.011111111111111112,entree
P1,2000-08-11,SNPS,Synopsys,0.011111111111111112,entree
P1,2000-08-11,JBL,Jabil,0.011111111111111112,entree
P1,2000-08-11,MLM,Martin Marietta Materials,0.011111111111111112,entree
P1,2000-08-11,PPL,PPL Corporation,0.011111111111111112,entree
P1,2000-08-11,DTE,DTE Energy,0.011111111111111112,entree
P1,2000-08-11,CIEN,Ciena,0.011111111111111112,entree
P1,2000-08-11,NTAP,NetApp,0.011111111111111112,entree
P1,2000-08-11,AEE,Ameren,0.011111111111111112,entree
P1,2000-08-11,AMZN,Amazon,0.011111111111111112,entree
P1,2000-08-11,IRM,Iron Mountain,0.011111111111111112,entree
P1,2000-08-11,STLD,Steel Dynamics,0.011111111111111112,entree
P1,2000-08-11,FE,FirstEnergy,0.011111111111111112,entree
P1,2000-08-11,SRE,Sempra,0.011111111111111112,entree
P1,2000-08-11,SBAC,SBA Communications,0.011111111111111112,entree
P1,2000-08-11,FIX,Comfort Systems USA,0.011111111111111112,entree
P1,2000-08-11,AME,Ametek,0.011111111111111112,entree
P1,2000-08-11,NVDA,Nvidia,0.011111111111111112,entree
P1,2000-08-11,PWR,Quanta Services,0.011111111111111112,entree
P1,2000-08-11,AMT,American Tower,0.011111111111111112,entree
P1,2000-08-11,BRK-B,Berkshire Hathaway,0.011111111111111112,entree
P1,2000-08-11,LII,Lennox International,0.011111111111111112,entree
P1,2000-08-11,AKAM,Akamai Technologies,0.011111111111111112,entree
P1,2000-08-11,TDY,Teledyne Technologies,0.011111111111111112,entree
P1,2000-08-11,ON,ON Semiconductor,0.011111111111111112,entree
P1,2000-08-11,EQIX,Equinix,0.011111111111111112,entree
P1,2000-08-11,NI,NiSource,0.011111111111111112,entree
P1,2000-08-11,CNP,CenterPoint Energy,0.011111111111111112,entree
P1,2000-08-11,DUK,Duke Energy,0.011111111111111112,entree
P1,2000-08-11,ORCL,Oracle Corporation,0.011111111111111112,entree
P1,2000-08-11,VMC,Vulcan Materials Company,0.011111111111111112,entree
P1,2000-08-11,TT,Trane Technologies,0.011111111111111112,entree
P1,2000-08-11,ETN,Eaton Corporation,0.011111111111111112,entree
P1,2000-08-11,EVRG,Evergy,0.011111111111111112,entree
P1,2000-08-11,TPL,Texas Pacific Land Corporation,0.011111111111111112,entree
P1,2000-08-11,MRVL,Marvell Technology,0.011111111111111112,entree
P1,2001-01-02,AMD,Advanced Micro Devices,0.011111111111111112,annuel
P1,2001-01-02,APD,Air Products,0.011111111111111112,annuel
P1,2001-01-02,AEP,American Electric Power,0.011111111111111112,annuel
P1,2001-01-02,ADI,Analog Devices,0.011111111111111112,annuel
P1,2001-01-02,AMAT,Applied Materials,0.011111111111111112,annuel
P1,2001-01-02,CAT,Caterpillar Inc.,0.011111111111111112,annuel
P1,2001-01-02,GLW,Corning Inc.,0.011111111111111112,annuel
P1,2001-01-02,CMI,Cummins,0.011111111111111112,annuel
P1,2001-01-02,DOV,Dover Corporation,0.011111111111111112,annuel
P1,2001-01-02,ECL,Ecolab,0.011111111111111112,annuel
P1,2001-01-02,EMR,Emerson Electric,0.011111111111111112,annuel
P1,2001-01-02,GD,General Dynamics,0.011111111111111112,annuel
P1,2001-01-02,HAL,Halliburton,0.011111111111111112,annuel
P1,2001-01-02,HUBB,Hubbell Incorporated,0.011111111111111112,annuel
P1,2001-01-02,ITW,Illinois Tool Works,0.011111111111111112,annuel
P1,2001-01-02,INTC,Intel,0.011111111111111112,annuel
P1,2001-01-02,IBM,IBM,0.011111111111111112,annuel
P1,2001-01-02,ETR,Entergy,0.011111111111111112,annuel
P1,2001-01-02,MMM,3M,0.011111111111111112,annuel
P1,2001-01-02,NDSN,Nordson Corporation,0.011111111111111112,annuel
P1,2001-01-02,XEL,Xcel Energy,0.011111111111111112,annuel
P1,2001-01-02,NUE,Nucor,0.011111111111111112,annuel
P1,2001-01-02,PH,Parker Hannifin,0.011111111111111112,annuel
P1,2001-01-02,SLB,Schlumberger,0.011111111111111112,annuel
P1,2001-01-02,SO,Southern Company,0.011111111111111112,annuel
P1,2001-01-02,CVX,Chevron Corporation,0.011111111111111112,annuel
P1,2001-01-02,TER,Teradyne,0.011111111111111112,annuel
P1,2001-01-02,TXN,Texas Instruments,0.011111111111111112,annuel
P1,2001-01-02,EME,Emcor,0.011111111111111112,annuel
P1,2001-01-02,WDC,Western Digital,0.011111111111111112,annuel
P1,2001-01-02,WMB,Williams Companies,0.011111111111111112,annuel
P1,2001-01-02,KLAC,KLA Corporation,0.011111111111111112,annuel
P1,2001-01-02,LNT,Alliant Energy,0.011111111111111112,annuel
P1,2001-01-02,HD,Home Depot (The),0.011111111111111112,annuel
P1,2001-01-02,LRCX,Lam Research,0.011111111111111112,annuel
P1,2001-01-02,D,Dominion Energy,0.011111111111111112,annuel
P1,2001-01-02,MU,Micron Technology,0.011111111111111112,annuel
P1,2001-01-02,O,Realty Income,0.011111111111111112,annuel
P1,2001-01-02,EXPD,Expeditors International,0.011111111111111112,annuel
P1,2001-01-02,NEE,NextEra Energy,0.011111111111111112,annuel
P1,2001-01-02,PNW,Pinnacle West Capital,0.011111111111111112,annuel
P1,2001-01-02,WEC,WEC Energy Group,0.011111111111111112,annuel
P1,2001-01-02,MSFT,Microsoft,0.011111111111111112,annuel
P1,2001-01-02,QCOM,Qualcomm,0.011111111111111112,annuel
P1,2001-01-02,CMS,CMS Energy,0.011111111111111112,annuel
P1,2001-01-02,CDNS,Cadence Design Systems,0.011111111111111112,annuel
P1,2001-01-02,FAST,Fastenal,0.011111111111111112,annuel
P1,2001-01-02,APH,Amphenol,0.011111111111111112,annuel
P1,2001-01-02,COHR,Coherent Corp.,0.011111111111111112,annuel
P1,2001-01-02,MCHP,Microchip Technology,0.011111111111111112,annuel
P1,2001-01-02,IEX,IDEX Corporation,0.011111111111111112,annuel
P1,2001-01-02,CRH,CRH plc,0.011111111111111112,annuel
P1,2001-01-02,CSCO,Cisco,0.011111111111111112,annuel
P1,2001-01-02,FLEX,Flex Ltd.,0.011111111111111112,annuel
P1,2001-01-02,AES,AES Corporation,0.011111111111111112,annuel
P1,2001-01-02,SNPS,Synopsys,0.011111111111111112,annuel
P1,2001-01-02,JBL,Jabil,0.011111111111111112,annuel
P1,2001-01-02,MLM,Martin Marietta Materials,0.011111111111111112,annuel
P1,2001-01-02,PPL,PPL Corporation,0.011111111111111112,annuel
P1,2001-01-02,DTE,DTE Energy,0.011111111111111112,annuel
