date,valeur_avant,valeur_avant_operation,valeur,frais,echange,rendement_attendu_avant_frais,tresorerie,serie
2017-10-06,37.23122535581641,37.24548005614339,37.24548005614339,0.0,0.0,0.0003828694916900693,0.13553910672895852,P4_reeq
2017-10-09,37.24548005614339,37.09053367162023,37.09053367162023,0.0,0.0,-0.0041601392783661975,0.13553910672895852,P4_reeq
2017-10-10,37.09053367162023,37.22221929198877,37.22221929198877,0.0,0.0,0.0035503835435320296,0.15046701119051542,P4_reeq
2017-10-11,37.22221929198877,37.46836045269554,37.46836045269554,0.0,0.0,0.006612748121650924,0.15046701119051542,P4_reeq
2017-10-12,37.46836045269554,37.57346333724511,37.57346333724511,0.0,0.0,0.002805110319205561,0.15046701119051542,P4_reeq
2017-10-13,37.57346333724511,37.616518411394836,37.616518411394836,0.0,0.0,0.0011458904856141152,0.15046701119051542,P4_reeq
2017-10-16,37.616518411394836,37.51705692447593,37.51705692447593,0.0,0.0,-0.002644090711190777,0.15046701119051542,P4_reeq
2017-10-17,37.51705692447593,37.73046717464537,37.73046717464537,0.0,0.0,0.005688352649810676,0.15046701119051542,P4_reeq
2017-10-18,37.73046717464537,37.65548575679991,37.65548575679991,0.0,0.0,-0.0019872910000924334,0.15046701119051542,P4_reeq
2017-10-19,37.65548575679991,37.369534873489,37.369534873489,0.0,0.0,-0.007593870522816951,0.15046701119051542,P4_reeq
2017-10-20,37.369534873489,37.477332226980344,37.477332226980344,0.0,0.0,0.0028846319296262544,0.15046701119051542,P4_reeq
2017-10-23,37.477332226980344,37.12821062643533,37.12821062643533,0.0,0.0,-0.00931554034931209,0.15046701119051542,P4_reeq
2017-10-24,37.12821062643533,37.32977135708519,37.32977135708519,0.0,0.0,0.005428775781247705,0.15046701119051542,P4_reeq
2017-10-25,37.32977135708519,36.9570016922722,36.9570016922722,0.0,0.0,-0.009985854487218431,0.15046701119051542,P4_reeq
2017-10-26,36.9570016922722,37.05658931595655,37.05658931595655,0.0,0.0,0.002694688939150928,0.15046701119051542,P4_reeq
2017-10-27,37.05658931595655,38.14867596250393,38.14867596250393,0.0,0.0,0.029470781491407565,0.15046701119051542,P4_reeq
2017-10-30,38.14867596250393,38.28651825728613,38.28651825728613,0.0,0.0,0.003613291714702806,0.15046701119051542,P4_reeq
2017-10-31,38.28651825728613,38.67611760637026,38.67611760637026,0.0,0.0,0.010175888715343862,0.15046701119051542,P4_reeq
2017-11-01,38.67611760637026,38.388385376426406,38.388385376426406,0.0,0.0,-0.007439532397545169,0.15046701119051542,P4_reeq
2017-11-02,38.388385376426406,38.09227865183752,38.09227865183752,0.0,0.0,-0.007713445660330118,0.15046701119051542,P4_reeq
2017-11-03,38.09227865183752,38.223189429198996,38.223189429198996,0.0,0.0,0.003436674885164804,0.15046701119051542,P4_reeq
2017-11-06,38.223189429198996,38.50978830415951,38.50978830415951,0.0,0.0,0.007498036643210535,0.15046701119051542,P4_reeq
2017-11-07,38.50978830415951,38.66709377766473,38.66709377766473,0.0,0.0,0.004084817923765227,0.15046701119051542,P4_reeq
2017-11-08,38.66709377766473,38.933512280270776,38.933512280270776,0.0,0.0,0.006890057580689682,0.15046701119051542,P4_reeq
2017-11-09,38.933512280270776,38.69330799955931,38.69330799955931,0.0,0.0,-0.00616960214075502,0.15046701119051542,P4_reeq
2017-11-10,38.69330799955931,38.63302087856902,38.63302087856902,0.0,0.0,-0.0015580761663225508,0.15046701119051542,P4_reeq
2017-11-13,38.63302087856902,38.76673997491511,38.76673997491511,0.0,0.0,0.0034612643097830507,0.15046701119051542,P4_reeq
2017-11-14,38.76673997491511,38.69019200141507,38.69019200141507,0.0,0.0,-0.0019745785575360515,0.15046701119051542,P4_reeq
2017-11-15,38.69019200141507,38.54680531928099,38.54680531928099,0.0,0.0,-0.003706021467374152,0.1707944816520482,P4_reeq
2017-11-16,38.54680531928099,38.81390362450694,38.81390362450694,0.0,0.0,0.006929194339546283,0.1707944816520482,P4_reeq
2017-11-17,38.81390362450694,38.78331758273479,38.78331758273479,0.0,0.0,-0.0007880176667632991,0.1707944816520482,P4_reeq
2017-11-20,38.78331758273479,38.744450790456696,38.744450790456696,0.0,0.0,-0.001002152335090377,0.1707944816520482,P4_reeq
2017-11-21,38.744450790456696,39.1858006204766,39.1858006204766,0.0,0.0,0.011391304329150734,0.1707944816520482,P4_reeq
2017-11-22,39.1858006204766,39.07443287102962,39.07443287102962,0.0,0.0,-0.0028420434872722658,0.1707944816520482,P4_reeq
2017-11-24,39.07443287102962,39.45995600471097,39.45995600471097,0.0,0.0,0.009866378226238589,0.1707944816520482,P4_reeq
2017-11-27,39.45995600471097,39.62020053571906,39.62020053571906,0.0,0.0,0.004060940437667041,0.1707944816520482,P4_reeq
2017-11-28,39.62020053571906,39.663956628783495,39.663956628783495,0.0,0.0,0.0011043884804415038,0.1707944816520482,P4_reeq
2017-11-29,39.663956628783495,38.69549789142068,38.69549789142068,0.0,0.0,-0.02441659430063054,0.1707944816520482,P4_reeq
2017-11-30,38.69549789142068,39.0324166828855,39.0324166828855,0.0,0.0,0.008706924831674429,0.1707944816520482,P4_reeq
2017-12-01,39.0324166828855,38.86736453304777,38.86736453304777,0.0,0.0,-0.004228591613444588,0.1707944816520482,P4_reeq
2017-12-04,38.86736453304777,37.76810309719567,37.76810309719567,0.0,0.0,-0.028282376463097517,0.1707944816520482,P4_reeq
2017-12-05,37.76810309719567,37.96459341180162,37.96459341180162,0.0,0.0,0.005202546553643132,0.1707944816520482,P4_reeq
2017-12-06,37.96459341180162,38.49295765371012,38.49295765371012,0.0,0.0,0.013917289622394646,0.1707944816520482,P4_reeq
2017-12-07,38.49295765371012,38.754278576136954,38.754278576136954,0.0,0.0,0.006788798220644007,0.1707944816520482,P4_reeq
2017-12-08,38.754278576136954,39.00902495686617,39.00902495686617,0.0,0.0,0.006573374349589276,0.1707944816520482,P4_reeq
2017-12-11,39.00902495686617,39.4749940709929,39.4749940709929,0.0,0.0,0.011945161783509434,0.1707944816520482,P4_reeq
2017-12-12,39.4749940709929,39.47031441292447,39.47031441292447,0.0,0.0,-0.00011854740395919518,0.1707944816520482,P4_reeq
2017-12-13,39.47031441292447,39.480064595799654,39.480064595799654,0.0,0.0,0.0002470257209806295,0.1707944816520482,P4_reeq
2017-12-14,39.480064595799654,39.620453524449054,39.620453524449054,0.0,0.0,0.0035559447555796597,0.18805519553644084,P4_reeq
2017-12-15,39.620453524449054,39.850595238671005,39.850595238671005,0.0,0.0,0.00580865925928741,0.18805519553644084,P4_reeq
2017-12-18,39.850595238671005,39.79847149602434,39.79847149602434,0.0,0.0,-0.001307979023512182,0.18805519553644084,P4_reeq
2017-12-19,39.79847149602434,39.42548079121387,39.42548079121387,0.0,0.0,-0.009371985676578782,0.18805519553644084,P4_reeq
2017-12-20,39.42548079121387,39.19639899121976,39.19639899121976,0.0,0.0,-0.00581050111239665,0.18805519553644084,P4_reeq
2017-12-21,39.19639899121976,39.16428635685278,39.16428635685278,0.0,0.0,-0.000819275116935445,0.18805519553644084,P4_reeq
2017-12-22,39.16428635685278,39.14665192435771,39.14665192435771,0.0,0.0,-0.00045026819420090967,0.18805519553644084,P4_reeq
2017-12-26,39.14665192435771,39.02220348050849,39.02220348050849,0.0,0.0,-0.0031790316088765825,0.18805519553644084,P4_reeq
2017-12-27,39.02220348050849,39.08247399125755,39.08247399125755,0.0,0.0,0.001544518386286599,0.18805519553644084,P4_reeq
2017-12-28,39.08247399125755,39.240897984739036,39.240897984739036,0.0,0.0,0.004053581498369897,0.18805519553644084,P4_reeq
2017-12-29,39.240897984739036,39.05014427709389,39.05014427709389,0.0,0.0,-0.0048610943541436726,0.18805519553644084,P4_reeq
2018-01-02,39.05014427709389,39.39829563931199,39.39420706633986,0.004088572972128453,4.088572972128691,0.008915494901828597,0.0,P4_reeq
2018-01-03,39.39420706633986,39.82521412919935,39.82521412919935,0.0,0.0,0.010940874178116363,0.0,P4_reeq
2018-01-04,39.82521412919935,39.96619491233661,39.96619491233661,0.0,0.0,0.003539988075893348,0.0,P4_reeq
2018-01-05,39.96619491233661,40.36883947227754,40.36883947227754,0.0,0.0,0.010074628340879186,0.0,P4_reeq
2018-01-08,40.36883947227754,40.86249718456916,40.86249718456916,0.0,0.0,0.012228682289235113,0.0,P4_reeq
2018-01-09,40.86249718456916,40.88986661628578,40.88986661628578,0.0,0.0,0.0006697934194526761,0.017835201875650193,P4_reeq
2018-01-10,40.88986661628578,40.86651410398612,40.86651410398612,0.0,0.0,-0.0005711075685035901,0.017835201875650193,P4_reeq
2018-01-11,40.86651410398612,40.93587740692309,40.93587740692309,0.0,0.0,0.0016973139123260862,0.017835201875650193,P4_reeq
2018-01-12,40.93587740692309,41.04996923171204,41.04996923171204,0.0,0.0,0.0027870863412752397,0.017835201875650193,P4_reeq
2018-01-16,41.04996923171204,41.122540527545695,41.122540527545695,0.0,0.0,0.0017678769848527497,0.017835201875650193,P4_reeq
2018-01-17,41.122540527545695,41.436915179410825,41.436915179410825,0.0,0.0,0.007644825631688278,0.017835201875650193,P4_reeq
2018-01-18,41.436915179410825,41.412033838581436,41.412033838581436,0.0,0.0,-0.0006004631551758425,0.017835201875650193,P4_reeq
2018-01-19,41.412033838581436,41.750411890508595,41.750411890508595,0.0,0.0,0.008171007810099693,0.017835201875650193,P4_reeq
2018-01-22,41.750411890508595,42.30109062397018,42.30109062397018,0.0,0.0,0.01318977965788123,0.017835201875650193,P4_reeq
2018-01-23,42.30109062397018,42.660456725907146,42.660456725907146,0.0,0.0,0.008495433489682281,0.017835201875650193,P4_reeq
2018-01-24,42.660456725907146,42.59272657194565,42.59272657194565,0.0,0.0,-0.001587656559719239,0.017835201875650193,P4_reeq
2018-01-25,42.59272657194565,42.69293263026332,42.69293263026332,0.0,0.0,0.00235265657737147,0.017835201875650193,P4_reeq
2018-01-26,42.69293263026332,43.33599919900129,43.33599919900129,0.0,0.0,0.015062600039851272,0.017835201875650193,P4_reeq
2018-01-29,43.33599919900129,43.155145751970736,43.155145751970736,0.0,0.0,-0.00417328434496377,0.017835201875650193,P4_reeq
2018-01-30,43.155145751970736,43.01100302655226,43.01100302655226,0.0,0.0,-0.003340105169541711,0.017835201875650193,P4_reeq
2018-01-31,43.01100302655226,43.5196533773568,43.5196533773568,0.0,0.0,0.011826051824239948,0.017835201875650193,P4_reeq
2018-02-01,43.5196533773568,43.499081546958536,43.499081546958536,0.0,0.0,-0.00047270207370183866,0.017835201875650193,P4_reeq
2018-02-02,43.499081546958536,42.79273075839925,42.79273075839925,0.0,0.0,-0.01623829201535585,0.017835201875650193,P4_reeq
2018-02-05,42.79273075839925,41.29081256570104,41.29081256570104,0.0,0.0,-0.035097507592534896,0.017835201875650193,P4_reeq
2018-02-06,41.29081256570104,41.98954766120983,41.98954766120983,0.0,0.0,0.016922289780492546,0.017835201875650193,P4_reeq
2018-02-07,41.98954766120983,41.78426580619768,41.78426580619768,0.0,0.0,-0.004888879886691223,0.017835201875650193,P4_reeq
2018-02-08,41.78426580619768,39.57416669149782,39.57416669149782,0.0,0.0,-0.052893094375539844,0.017835201875650193,P4_reeq
2018-02-09,39.57416669149782,40.19197874489564,40.19197874489564,0.0,0.0,0.015611498738912133,0.017835201875650193,P4_reeq
2018-02-12,40.19197874489564,40.72629495632929,40.72629495632929,0.0,0.0,0.013294100666827983,0.017835201875650193,P4_reeq
2018-02-13,40.72629495632929,41.039770690658465,41.039770690658465,0.0,0.0,0.007697133624979157,0.017835201875650193,P4_reeq
2018-02-14,41.039770690658465,41.654214768517505,41.654214768517505,0.0,0.0,0.014971917910810477,0.03922433968876242,P4_reeq
2018-02-15,41.654214768517505,42.4681261249723,42.4681261249723,0.0,0.0,0.019539711910977003,0.03922433968876242,P4_reeq
2018-02-16,42.4681261249723,42.395906136933526,42.395906136933526,0.0,0.0,-0.0017005692181059368,0.03922433968876242,P4_reeq
2018-02-20,42.395906136933526,42.512324658582976,42.512324658582976,0.0,0.0,0.002745984984338498,0.03922433968876242,P4_reeq
2018-02-21,42.512324658582976,42.5643809995722,42.5643809995722,0.0,0.0,0.0012244999869401737,0.03922433968876242,P4_reeq
2018-02-22,42.5643809995722,42.72563999890241,42.72563999890241,0.0,0.0,0.003788590261228612,0.03922433968876242,P4_reeq
2018-02-23,42.72563999890241,43.57016652337127,43.57016652337127,0.0,0.0,0.01976626972680939,0.03922433968876242,P4_reeq
2018-02-26,43.57016652337127,44.03021429193257,44.03021429193257,0.0,0.0,0.010558779212251429,0.03922433968876242,P4_reeq
2018-02-27,44.03021429193257,43.446883921792725,43.446883921792725,0.0,0.0,-0.013248410881496173,0.03922433968876242,P4_reeq
2018-02-28,43.446883921792725,42.88882527181597,42.88882527181597,0.0,0.0,-0.012844618522729955,0.03922433968876242,P4_reeq
2018-03-01,42.88882527181597,42.14380162326977,42.14380162326977,0.0,0.0,-0.01737104347867937,0.03922433968876242,P4_reeq
2018-03-02,42.14380162326977,42.59170695235319,42.59170695235319,0.0,0.0,0.010628023857157456,0.03922433968876242,P4_reeq
2018-03-05,42.59170695235319,43.136368172464465,43.136368172464465,0.0,0.0,0.012787964115187473,0.03922433968876242,P4_reeq
2018-03-06,43.136368172464465,43.33635449835087,43.33635449835087,0.0,0.0,0.004636141946091302,0.03922433968876242,P4_reeq
2018-03-07,43.33635449835087,43.7514693285238,43.7514693285238,0.0,0.0,0.00957890517045526,0.03922433968876242,P4_reeq
2018-03-08,43.7514693285238,44.028165693874115,44.028165693874115,0.0,0.0,0.006324275952257583,0.03922433968876242,P4_reeq
