date,GSPC,RSP,SP500TR,SPXEW,SPY
2012-04-11,94.0551936128374,221.9349392957663,118.07993093224098,107.43119610306968,117.30598833716535
2012-04-12,95.35121660120045,225.56089745303333,119.70820578997316,109.18433331850848,118.83866088369376
2012-04-13,94.16171007490712,222.9077510787456,118.21728602362558,107.88147117963396,117.42590510200456
2012-04-16,94.11429020090492,222.9520193719762,118.15783946196899,107.83296744205926,117.34877628641786
2012-04-17,95.57180751339509,226.09158233057806,119.98791558100478,109.43319816949881,119.0869498680279
2012-04-18,95.1842362346892,225.16293191258487,119.50242923039262,108.90329998551196,118.68457905900331
2012-04-19,94.61937519178079,224.2343670371873,118.79866729954391,108.50996659768488,117.9224998141474
2012-04-20,94.73001037986062,224.63231119198687,118.94052203836468,108.62384997515922,118.1194784206751
2012-04-23,93.9335611746573,222.2444110210514,117.94307580168262,107.53664796565248,117.12618853554201
2012-04-24,94.27921539863313,223.08461039517894,118.377114963858,107.84034984479256,117.57145612640383
2012-04-25,95.56561684171392,225.82622919898125,120.00888954737388,109.24971295840813,119.18118214288344
2012-04-26,96.2040109848352,227.6392403560882,120.81703354340834,110.06854821606846,120.01175057045018
2012-04-27,96.43627861109513,228.30247348553786,121.11123000423443,110.4297131218894,120.20871243350327
2012-04-30,96.06176813971659,227.6392403560882,120.64371785503391,110.11388530835563,119.76341135569233
2012-05-01,96.60532253483343,229.09836179513704,121.32700578033977,110.80248906043127,120.50837039780484
2012-05-02,96.3641296041443,228.47935418762012,121.03680900612362,110.47717418357675,120.1487791662955
2012-05-03,95.62608913459947,226.17992644619923,120.13175796896402,109.3999741390635,119.23259298153728
2012-05-04,94.0819946914571,222.5981938108649,118.19479998061126,107.61784152317699,117.30598833716535
2012-05-07,94.11497805331393,222.3771731294454,118.23825998999469,107.5614276086544,117.39161446609413
2012-05-08,93.71229079849766,221.09484684988323,117.74827399194636,106.89971459643908,116.9206875004604
2012-05-09,93.08420605306765,220.1661108892944,116.9920771451749,106.41252750620829,116.22713929700177
2012-05-10,93.31853723655462,220.2989157689862,117.32272196965054,106.5617460109763,116.46691422451927
2012-05-11,93.00243550083457,220.03349848044272,116.93813015260694,106.33133394868375,116.11582030635199
2012-05-14,91.9689120909522,217.42457762808775,115.65048714170871,105.11599865790879,114.83143674415768
2012-05-15,91.44047367194574,215.87698375952434,115.00667173334284,104.31351152835884,114.17208708749938
2012-05-16,91.03778641712947,214.461938142866,114.53965954496859,103.57798092508136,113.73542564256431
2012-05-17,89.66754247614452,210.26113374306811,112.82746443342701,101.58177793874177,112.04860429744716
2012-05-18,89.00509866403962,208.27126326952788,111.99434678441354,100.67015096337781,111.0896217916991
2012-05-21,90.43237563586503,212.4278421473929,113.79194983807672,102.63155303290925,112.99905600290397
2012-05-22,90.47635624782215,212.8258290734903,113.84988432308809,102.70062065604009,113.19599275074523
2012-05-23,90.62959634304106,213.53333049617058,114.04768589778178,103.07392436879654,113.25595113316487
2012-05-24,90.75466804326625,213.75441533453676,114.22300142946116,103.16513920012729,113.47855562751525
2012-05-25,90.55812680005523,213.75441533453676,113.97575250963567,103.24001233961859,113.11040010876559
2012-05-29,91.56141825771682,216.36331480124284,115.25690822395929,104.53548563948891,114.48036794120225
2012-05-30,90.24889519998135,212.4278421473929,113.63960811607139,102.57988265004703,112.81924782954337
2012-05-31,90.0434286523411,211.72034072471263,113.39287135123864,102.24876225683207,112.57093372999738
2012-06-01,87.82452583061952,205.83928727620187,110.60380939664178,99.37994253311156,109.73676579026855
2012-06-04,87.83414737590178,205.39707482817167,110.61829606643624,99.20858325641454,109.68538843856382
2012-06-05,88.3371604211066,207.4311922092937,111.25512421740127,100.1650324223929,110.51594849439326
2012-06-06,90.37327904779751,212.38359523981117,113.85088424474057,102.52926137934307,112.99905600290397
2012-06-07,90.36365750251527,212.162510401445,113.84389698733972,102.32679560533997,113.06755355735207
2012-06-08,91.09688300519697,213.79864085646955,114.7699219908684,103.16777807120022,113.96660279589233
2012-06-11,89.94722997640666,210.5265296459627,113.32743745383365,101.56806868170433,112.51954800655537
2012-06-12,90.99518150999039,213.00275254687034,114.64904121841673,102.81556601821453,113.81251259946458
2012-06-13,90.35609951446008,211.1012903458979,113.88634488090415,101.77106222992202,113.08468213183274
2012-06-14,91.33326935746699,213.22377322828987,115.12005309340093,102.8508947092373,114.28341444988644
2012-06-15,92.27745583861707,215.6749963056292,116.31028910234778,104.07466151490381,115.45226803757768
