date,serie,titre,poids
2005-03-31,P1_reeq,GEV,0.0
2005-04-29,P1_reeq,GEV,0.0
2005-05-31,P1_reeq,GEV,0.0
2005-06-30,P1_reeq,GEV,0.0
2005-07-29,P1_reeq,GEV,0.0
2005-08-31,P1_reeq,GEV,0.0
2005-09-30,P1_reeq,GEV,0.0
2005-10-31,P1_reeq,GEV,0.0
2005-11-30,P1_reeq,GEV,0.0
2005-12-30,P1_reeq,GEV,0.0
2006-01-31,P1_reeq,GEV,0.0
2006-02-28,P1_reeq,GEV,0.0
2006-03-31,P1_reeq,GEV,0.0
2006-04-28,P1_reeq,GEV,0.0
2006-05-31,P1_reeq,GEV,0.0
2006-06-30,P1_reeq,GEV,0.0
2006-07-31,P1_reeq,GEV,0.0
2006-08-31,P1_reeq,GEV,0.0
2006-09-29,P1_reeq,GEV,0.0
2006-10-31,P1_reeq,GEV,0.0
2006-11-30,P1_reeq,GEV,0.0
2006-12-29,P1_reeq,GEV,0.0
2007-01-31,P1_reeq,GEV,0.0
2007-02-28,P1_reeq,GEV,0.0
2007-03-30,P1_reeq,GEV,0.0
2007-04-30,P1_reeq,GEV,0.0
2007-05-31,P1_reeq,GEV,0.0
2007-06-29,P1_reeq,GEV,0.0
2007-07-31,P1_reeq,GEV,0.0
2007-08-31,P1_reeq,GEV,0.0
2007-09-28,P1_reeq,GEV,0.0
2007-10-31,P1_reeq,GEV,0.0
2007-11-30,P1_reeq,GEV,0.0
2007-12-31,P1_reeq,GEV,0.0
2008-01-31,P1_reeq,GEV,0.0
2008-02-29,P1_reeq,GEV,0.0
2008-03-31,P1_reeq,GEV,0.0
2008-04-30,P1_reeq,GEV,0.0
2008-05-30,P1_reeq,GEV,0.0
2008-06-30,P1_reeq,GEV,0.0
2008-07-31,P1_reeq,GEV,0.0
2008-08-29,P1_reeq,GEV,0.0
2008-09-30,P1_reeq,GEV,0.0
2008-10-31,P1_reeq,GEV,0.0
2008-11-28,P1_reeq,GEV,0.0
2008-12-31,P1_reeq,GEV,0.0
2009-01-30,P1_reeq,GEV,0.0
2009-02-27,P1_reeq,GEV,0.0
2009-03-31,P1_reeq,GEV,0.0
2009-04-30,P1_reeq,GEV,0.0
2009-05-29,P1_reeq,GEV,0.0
2009-06-30,P1_reeq,GEV,0.0
2009-07-31,P1_reeq,GEV,0.0
2009-08-31,P1_reeq,GEV,0.0
2009-09-30,P1_reeq,GEV,0.0
2009-10-30,P1_reeq,GEV,0.0
2009-11-30,P1_reeq,GEV,0.0
2009-12-31,P1_reeq,GEV,0.0
2010-01-29,P1_reeq,GEV,0.0
2010-02-26,P1_reeq,GEV,0.0
2010-03-31,P1_reeq,GEV,0.0
2010-04-30,P1_reeq,GEV,0.0
2010-05-28,P1_reeq,GEV,0.0
2010-06-30,P1_reeq,GEV,0.0
2010-07-30,P1_reeq,GEV,0.0
2010-08-31,P1_reeq,GEV,0.0
2010-09-30,P1_reeq,GEV,0.0
2010-10-29,P1_reeq,GEV,0.0
2010-11-30,P1_reeq,GEV,0.0
2010-12-31,P1_reeq,GEV,0.0
2011-01-31,P1_reeq,GEV,0.0
2011-02-28,P1_reeq,GEV,0.0
2011-03-31,P1_reeq,GEV,0.0
2011-04-29,P1_reeq,GEV,0.0
2011-05-31,P1_reeq,GEV,0.0
2011-06-30,P1_reeq,GEV,0.0
2011-07-29,P1_reeq,GEV,0.0
2011-08-31,P1_reeq,GEV,0.0
2011-09-30,P1_reeq,GEV,0.0
2011-10-31,P1_reeq,GEV,0.0
2011-11-30,P1_reeq,GEV,0.0
2011-12-30,P1_reeq,GEV,0.0
2012-01-31,P1_reeq,GEV,0.0
2012-02-29,P1_reeq,GEV,0.0
2012-03-30,P1_reeq,GEV,0.0
2012-04-30,P1_reeq,GEV,0.0
2012-05-31,P1_reeq,GEV,0.0
2012-06-29,P1_reeq,GEV,0.0
2012-07-31,P1_reeq,GEV,0.0
2012-08-31,P1_reeq,GEV,0.0
2012-09-28,P1_reeq,GEV,0.0
2012-10-31,P1_reeq,GEV,0.0
2012-11-30,P1_reeq,GEV,0.0
2012-12-31,P1_reeq,GEV,0.0
2013-01-31,P1_reeq,GEV,0.0
2013-02-28,P1_reeq,GEV,0.0
2013-03-28,P1_reeq,GEV,0.0
2013-04-30,P1_reeq,GEV,0.0
2013-05-31,P1_reeq,GEV,0.0
2013-06-28,P1_reeq,GEV,0.0
2013-07-31,P1_reeq,GEV,0.0
2013-08-30,P1_reeq,GEV,0.0
2013-09-30,P1_reeq,GEV,0.0
2013-10-31,P1_reeq,GEV,0.0
2013-11-29,P1_reeq,GEV,0.0
2013-12-31,P1_reeq,GEV,0.0
2014-01-31,P1_reeq,GEV,0.0
2014-02-28,P1_reeq,GEV,0.0
2014-03-31,P1_reeq,GEV,0.0
2014-04-30,P1_reeq,GEV,0.0
2014-05-30,P1_reeq,GEV,0.0
2014-06-30,P1_reeq,GEV,0.0
2014-07-31,P1_reeq,GEV,0.0
2014-08-29,P1_reeq,GEV,0.0
2014-09-30,P1_reeq,GEV,0.0
2014-10-31,P1_reeq,GEV,0.0
2014-11-28,P1_reeq,GEV,0.0
2014-12-31,P1_reeq,GEV,0.0
2015-01-30,P1_reeq,GEV,0.0
2015-02-27,P1_reeq,GEV,0.0
2015-03-31,P1_reeq,GEV,0.0
2015-04-30,P1_reeq,GEV,0.0
2015-05-29,P1_reeq,GEV,0.0
2015-06-30,P1_reeq,GEV,0.0
2015-07-31,P1_reeq,GEV,0.0
2015-08-31,P1_reeq,GEV,0.0
2015-09-30,P1_reeq,GEV,0.0
2015-10-30,P1_reeq,GEV,0.0
2015-11-30,P1_reeq,GEV,0.0
2015-12-31,P1_reeq,GEV,0.0
2016-01-29,P1_reeq,GEV,0.0
2016-02-29,P1_reeq,GEV,0.0
2016-03-31,P1_reeq,GEV,0.0
2016-04-29,P1_reeq,GEV,0.0
2016-05-31,P1_reeq,GEV,0.0
2016-06-30,P1_reeq,GEV,0.0
2016-07-29,P1_reeq,GEV,0.0
2016-08-31,P1_reeq,GEV,0.0
2016-09-30,P1_reeq,GEV,0.0
2016-10-31,P1_reeq,GEV,0.0
2016-11-30,P1_reeq,GEV,0.0
2016-12-30,P1_reeq,GEV,0.0
2017-01-31,P1_reeq,GEV,0.0
2017-02-28,P1_reeq,GEV,0.0
2017-03-31,P1_reeq,GEV,0.0
2017-04-28,P1_reeq,GEV,0.0
2017-05-31,P1_reeq,GEV,0.0
2017-06-30,P1_reeq,GEV,0.0
2017-07-31,P1_reeq,GEV,0.0
2017-08-31,P1_reeq,GEV,0.0
2017-09-29,P1_reeq,GEV,0.0
2017-10-31,P1_reeq,GEV,0.0
2017-11-30,P1_reeq,GEV,0.0
2017-12-29,P1_reeq,GEV,0.0
2018-01-31,P1_reeq,GEV,0.0
2018-02-28,P1_reeq,GEV,0.0
2018-03-29,P1_reeq,GEV,0.0
2018-04-30,P1_reeq,GEV,0.0
2018-05-31,P1_reeq,GEV,0.0
2018-06-29,P1_reeq,GEV,0.0
2018-07-31,P1_reeq,GEV,0.0
2018-08-31,P1_reeq,GEV,0.0
2018-09-28,P1_reeq,GEV,0.0
2018-10-31,P1_reeq,GEV,0.0
2018-11-30,P1_reeq,GEV,0.0
2018-12-31,P1_reeq,GEV,0.0
2019-01-31,P1_reeq,GEV,0.0
2019-02-28,P1_reeq,GEV,0.0
2019-03-29,P1_reeq,GEV,0.0
2019-04-30,P1_reeq,GEV,0.0
2019-05-31,P1_reeq,GEV,0.0
2019-06-28,P1_reeq,GEV,0.0
2019-07-31,P1_reeq,GEV,0.0
2019-08-30,P1_reeq,GEV,0.0
2019-09-30,P1_reeq,GEV,0.0
2019-10-31,P1_reeq,GEV,0.0
2019-11-29,P1_reeq,GEV,0.0
2019-12-31,P1_reeq,GEV,0.0
2020-01-31,P1_reeq,GEV,0.0
2020-02-28,P1_reeq,GEV,0.0
2020-03-31,P1_reeq,GEV,0.0
2020-04-30,P1_reeq,GEV,0.0
2020-05-29,P1_reeq,GEV,0.0
2020-06-30,P1_reeq,GEV,0.0
2020-07-31,P1_reeq,GEV,0.0
2020-08-31,P1_reeq,GEV,0.0
2020-09-30,P1_reeq,GEV,0.0
2020-10-30,P1_reeq,GEV,0.0
2020-11-30,P1_reeq,GEV,0.0
2020-12-31,P1_reeq,GEV,0.0
2021-01-29,P1_reeq,GEV,0.0
2021-02-26,P1_reeq,GEV,0.0
2021-03-31,P1_reeq,GEV,0.0
2021-04-30,P1_reeq,GEV,0.0
2021-05-28,P1_reeq,GEV,0.0
2021-06-30,P1_reeq,GEV,0.0
2021-07-30,P1_reeq,GEV,0.0
2021-08-31,P1_reeq,GEV,0.0
2021-09-30,P1_reeq,GEV,0.0
2021-10-29,P1_reeq,GEV,0.0
2021-11-30,P1_reeq,GEV,0.0
2021-12-31,P1_reeq,GEV,0.0
2022-01-31,P1_reeq,GEV,0.0
2022-02-28,P1_reeq,GEV,0.0
2022-03-31,P1_reeq,GEV,0.0
2022-04-29,P1_reeq,GEV,0.0
2022-05-31,P1_reeq,GEV,0.0
2022-06-30,P1_reeq,GEV,0.0
2022-07-29,P1_reeq,GEV,0.0
2022-08-31,P1_reeq,GEV,0.0
2022-09-30,P1_reeq,GEV,0.0
2022-10-31,P1_reeq,GEV,0.0
2022-11-30,P1_reeq,GEV,0.0
2022-12-30,P1_reeq,GEV,0.0
2023-01-31,P1_reeq,GEV,0.0
2023-02-28,P1_reeq,GEV,0.0
2023-03-31,P1_reeq,GEV,0.0
2023-04-28,P1_reeq,GEV,0.0
2023-05-31,P1_reeq,GEV,0.0
2023-06-30,P1_reeq,GEV,0.0
2023-07-31,P1_reeq,GEV,0.0
2023-08-31,P1_reeq,GEV,0.0
2023-09-29,P1_reeq,GEV,0.0
2023-10-31,P1_reeq,GEV,0.0
2023-11-30,P1_reeq,GEV,0.0
2023-12-29,P1_reeq,GEV,0.0
2024-01-31,P1_reeq,GEV,0.0
2024-02-29,P1_reeq,GEV,0.0
2024-03-28,P1_reeq,GEV,0.0078706205760361
2024-04-30,P1_reeq,GEV,0.009117127607563856
2024-05-31,P1_reeq,GEV,0.009818688233423146
2024-06-28,P1_reeq,GEV,0.009554957429451512
2024-07-31,P1_reeq,GEV,0.009707144531972509
2024-08-30,P1_reeq,GEV,0.010764754170568979
2024-09-30,P1_reeq,GEV,0.012933817794967878
2024-10-31,P1_reeq,GEV,0.015269895934788062
2024-11-29,P1_reeq,GEV,0.01541979839815127
2024-12-31,P1_reeq,GEV,0.016165021017704045
2025-01-31,P1_reeq,GEV,0.008039515119230855
2025-02-28,P1_reeq,GEV,0.007322767281753642
2025-03-31,P1_reeq,GEV,0.007083572847860696
2025-04-30,P1_reeq,GEV,0.008621814277158366
2025-05-30,P1_reeq,GEV,0.01019440769278058
2025-06-30,P1_reeq,GEV,0.010660830276734848
2025-07-31,P1_reeq,GEV,0.012692648867733814
2025-08-29,P1_reeq,GEV,0.0117286938488265
2025-09-30,P1_reeq,GEV,0.010865354923518901
2025-10-31,P1_reeq,GEV,0.009649930886884268
2025-11-28,P1_reeq,GEV,0.009812006086570823
2025-12-31,P1_reeq,GEV,0.010664575901710239
2026-01-30,P1_reeq,GEV,0.0075705747231244415
2026-02-27,P1_reeq,GEV,0.008456768532086453
2026-03-31,P1_reeq,GEV,0.008849088640728468
2026-04-30,P1_reeq,GEV,0.009395454049152523
2026-05-29,P1_reeq,GEV,0.007802043071094051
2026-06-30,P1_reeq,GEV,0.009081022763445221
2026-07-31,P1_reeq,GEV,0.008587849142098137
2026-08-31,P1_reeq,GEV,0.007736443386850913
2026-09-04,P1_reeq,GEV,0.008000721888997215
2000-01-31,P1_reeq,GLW,0.013906967797667483
2000-02-29,P1_reeq,GLW,0.015958435376042295
2000-03-31,P1_reeq,GLW,0.015051713861070189
2000-04-28,P1_reeq,GLW,0.014781984391583635
2000-05-31,P1_reeq,GLW,0.014805514058810742
2000-06-30,P1_reeq,GLW,0.019373806273266823
2000-07-31,P1_reeq,GLW,0.0174013171914367
2000-08-31,P1_reeq,GLW,0.021362429999974748
2000-09-29,P1_reeq,GLW,0.02041471102764251
2000-10-31,P1_reeq,GLW,0.016326667016920548
2000-11-30,P1_reeq,GLW,0.013836440987109842
2000-12-29,P1_reeq,GLW,0.01189757143639804
2001-01-31,P1_reeq,GLW,0.011399730996321408
2001-02-28,P1_reeq,GLW,0.006074679714379511
2001-03-30,P1_reeq,GLW,0.0048512017446754275
2001-04-30,P1_reeq,GLW,0.004524724298034538
2001-05-31,P1_reeq,GLW,0.003847805972147943
2001-06-29,P1_reeq,GLW,0.0035291752661770143
2001-07-31,P1_reeq,GLW,0.003377597937277464
2001-08-31,P1_reeq,GLW,0.002725123436606484
2001-09-28,P1_reeq,GLW,0.00236878944849616
2001-10-31,P1_reeq,GLW,0.002003315568266388
2001-11-30,P1_reeq,GLW,0.002128942660368165
2001-12-31,P1_reeq,GLW,0.0018980463914172383
2002-01-31,P1_reeq,GLW,0.009438832895999448
2002-02-28,P1_reeq,GLW,0.008272008823746941
2002-03-28,P1_reeq,GLW,0.008596556635816035
2002-04-30,P1_reeq,GLW,0.00791273860363829
2002-05-31,P1_reeq,GLW,0.005864446933286416
2002-06-28,P1_reeq,GLW,0.0046515651341004684
2002-07-31,P1_reeq,GLW,0.002357384243868278
2002-08-30,P1_reeq,GLW,0.0029297014505218783
2002-09-30,P1_reeq,GLW,0.0026155615753171496
2002-10-31,P1_reeq,GLW,0.0028333238998908463
2002-11-29,P1_reeq,GLW,0.005894902484513874
2002-12-31,P1_reeq,GLW,0.004701632371661173
2003-01-31,P1_reeq,GLW,0.012054418337629963
2003-02-28,P1_reeq,GLW,0.014334235165641375
2003-03-31,P1_reeq,GLW,0.016519572134151235
2003-04-30,P1_reeq,GLW,0.013861560204308402
2003-05-30,P1_reeq,GLW,0.01583451936262542
2003-06-30,P1_reeq,GLW,0.016060517065484295
2003-07-31,P1_reeq,GLW,0.01657206683090702
2003-08-29,P1_reeq,GLW,0.015666769298992064
2003-09-30,P1_reeq,GLW,0.01835494717091592
2003-10-31,P1_reeq,GLW,0.019298129914559228
2003-11-28,P1_reeq,GLW,0.019244759501128358
2003-12-31,P1_reeq,GLW,0.016949723762443098
2004-01-30,P1_reeq,GLW,0.01252700299935247
2004-02-27,P1_reeq,GLW,0.012130215431573237
2004-03-31,P1_reeq,GLW,0.010797404810466888
2004-04-30,P1_reeq,GLW,0.01120202754061976
2004-05-28,P1_reeq,GLW,0.01214073919168644
2004-06-30,P1_reeq,GLW,0.012135276162770988
2004-07-30,P1_reeq,GLW,0.011914159009956859
2004-08-31,P1_reeq,GLW,0.009778407737646343
2004-09-30,P1_reeq,GLW,0.010215255624096026
2004-10-29,P1_reeq,GLW,0.01009184548836179
2004-11-30,P1_reeq,GLW,0.010273072265619538
2004-12-31,P1_reeq,GLW,0.009206893470302372
2005-01-31,P1_reeq,GLW,0.009353841016077474
2005-02-28,P1_reeq,GLW,0.009453214174315685
2005-03-31,P1_reeq,GLW,0.009315337709747698
2005-04-29,P1_reeq,GLW,0.011870387107673535
2005-05-31,P1_reeq,GLW,0.012716588325964957
2005-06-30,P1_reeq,GLW,0.01314944284593351
2005-07-29,P1_reeq,GLW,0.013998417073425265
2005-08-31,P1_reeq,GLW,0.014639155161629407
2005-09-30,P1_reeq,GLW,0.013852003391901313
2005-10-31,P1_reeq,GLW,0.014740892984773345
2005-11-30,P1_reeq,GLW,0.013873841542001272
2005-12-30,P1_reeq,GLW,0.013490053119083899
2006-01-31,P1_reeq,GLW,0.011195346312941222
2006-02-28,P1_reeq,GLW,0.011108634493675879
2006-03-31,P1_reeq,GLW,0.01182733456921436
2006-04-28,P1_reeq,GLW,0.011865038309140511
2006-05-31,P1_reeq,GLW,0.010976257860262389
2006-06-30,P1_reeq,GLW,0.010905268396801131
2006-07-31,P1_reeq,GLW,0.008816238971289381
2006-08-31,P1_reeq,GLW,0.009939998410168098
2006-09-29,P1_reeq,GLW,0.01073366105914354
2006-10-31,P1_reeq,GLW,0.008449540525690412
2006-11-30,P1_reeq,GLW,0.008435459963959339
2006-12-29,P1_reeq,GLW,0.00735360420216104
2007-01-31,P1_reeq,GLW,0.010374378382859619
2007-02-28,P1_reeq,GLW,0.010098201367728614
2007-03-30,P1_reeq,GLW,0.010874302601872516
2007-04-30,P1_reeq,GLW,0.0107852348254357
2007-05-31,P1_reeq,GLW,0.010987339461045388
2007-06-29,P1_reeq,GLW,0.011130242364876601
2007-07-31,P1_reeq,GLW,0.010484079185314564
2007-08-31,P1_reeq,GLW,0.010108508447518157
2007-09-28,P1_reeq,GLW,0.0102516787072374
2007-10-31,P1_reeq,GLW,0.009742088780936454
2007-11-30,P1_reeq,GLW,0.009939063876943068
2007-12-31,P1_reeq,GLW,0.00969694909641288
2008-01-31,P1_reeq,GLW,0.010463545181604481
2008-02-29,P1_reeq,GLW,0.010223995031705664
2008-03-31,P1_reeq,GLW,0.01060847631009698
2008-04-30,P1_reeq,GLW,0.01088408589962869
2008-05-30,P1_reeq,GLW,0.010562435306361953
2008-06-30,P1_reeq,GLW,0.00952866642764428
2008-07-31,P1_reeq,GLW,0.008655229345642246
2008-08-29,P1_reeq,GLW,0.008774467281608467
2008-09-30,P1_reeq,GLW,0.00771001961724288
2008-10-31,P1_reeq,GLW,0.006514608595433401
2008-11-28,P1_reeq,GLW,0.0059587890149445134
2008-12-31,P1_reeq,GLW,0.006043118648150577
2009-01-30,P1_reeq,GLW,0.010210136538908123
2009-02-27,P1_reeq,GLW,0.011719635288284846
2009-03-31,P1_reeq,GLW,0.013274729552139188
2009-04-30,P1_reeq,GLW,0.012648568602129795
2009-05-29,P1_reeq,GLW,0.012391464045175821
2009-06-30,P1_reeq,GLW,0.01319150120606778
2009-07-31,P1_reeq,GLW,0.012805077301369086
2009-08-31,P1_reeq,GLW,0.010852628164609331
2009-09-30,P1_reeq,GLW,0.010426986647618673
2009-10-30,P1_reeq,GLW,0.010497216457323369
2009-11-30,P1_reeq,GLW,0.01117262052625376
2009-12-31,P1_reeq,GLW,0.011832736631266261
2010-01-29,P1_reeq,GLW,0.009360169688867185
2010-02-26,P1_reeq,GLW,0.008728398614792082
2010-03-31,P1_reeq,GLW,0.00944635959595614
2010-04-30,P1_reeq,GLW,0.00863125932647526
2010-05-28,P1_reeq,GLW,0.0085040959633819
2010-06-30,P1_reeq,GLW,0.008202428590206095
2010-07-30,P1_reeq,GLW,0.008563782186343643
2010-08-31,P1_reeq,GLW,0.007737282431462582
2010-09-30,P1_reeq,GLW,0.008127307957961055
2010-10-29,P1_reeq,GLW,0.007882542348368854
2010-11-30,P1_reeq,GLW,0.007525187270772098
2010-12-31,P1_reeq,GLW,0.007676850373594646
2011-01-31,P1_reeq,GLW,0.010221911770883356
2011-02-28,P1_reeq,GLW,0.010139814215565106
2011-03-31,P1_reeq,GLW,0.009049452204189599
2011-04-29,P1_reeq,GLW,0.008950195869799381
2011-05-31,P1_reeq,GLW,0.008758742958148382
2011-06-30,P1_reeq,GLW,0.008021504866364871
2011-07-29,P1_reeq,GLW,0.007347921777698213
2011-08-31,P1_reeq,GLW,0.007345371587277415
2011-09-30,P1_reeq,GLW,0.006488460236242714
2011-10-31,P1_reeq,GLW,0.006613348864617218
2011-11-30,P1_reeq,GLW,0.006114204486925691
2011-12-30,P1_reeq,GLW,0.005966216024177566
2012-01-31,P1_reeq,GLW,0.008212053977124064
2012-02-29,P1_reeq,GLW,0.008019836151911786
2012-03-30,P1_reeq,GLW,0.008471840959618787
2012-04-30,P1_reeq,GLW,0.008734533260192629
2012-05-31,P1_reeq,GLW,0.008472564148715063
2012-06-29,P1_reeq,GLW,0.00806437061396185
2012-07-31,P1_reeq,GLW,0.007031845461690831
2012-08-31,P1_reeq,GLW,0.007244331148335438
2012-09-28,P1_reeq,GLW,0.00790474834512393
2012-10-31,P1_reeq,GLW,0.007174214576418117
2012-11-30,P1_reeq,GLW,0.007322680785901332
2012-12-31,P1_reeq,GLW,0.007340069271218703
2013-01-31,P1_reeq,GLW,0.007866092767444889
2013-02-28,P1_reeq,GLW,0.008139748211949441
2013-03-28,P1_reeq,GLW,0.008330811405130879
2013-04-30,P1_reeq,GLW,0.008820123055316972
2013-05-31,P1_reeq,GLW,0.009066725709366941
2013-06-28,P1_reeq,GLW,0.00838940785745261
2013-07-31,P1_reeq,GLW,0.008480795893161761
2013-08-30,P1_reeq,GLW,0.007995235865218707
2013-09-30,P1_reeq,GLW,0.0078502296587009
2013-10-31,P1_reeq,GLW,0.008975841339122749
2013-11-29,P1_reeq,GLW,0.008872123870740772
2013-12-31,P1_reeq,GLW,0.008904162058029352
2014-01-31,P1_reeq,GLW,0.008309884877762406
2014-02-28,P1_reeq,GLW,0.008752833634411549
2014-03-31,P1_reeq,GLW,0.009396819112119672
2014-04-30,P1_reeq,GLW,0.009355400696837123
2014-05-30,P1_reeq,GLW,0.009270430591585355
2014-06-30,P1_reeq,GLW,0.009046821672331432
2014-07-31,P1_reeq,GLW,0.008377404855211271
2014-08-29,P1_reeq,GLW,0.008428675741508542
2014-09-30,P1_reeq,GLW,0.00806365480633026
2014-10-31,P1_reeq,GLW,0.008223928877961964
2014-11-28,P1_reeq,GLW,0.008246401092152775
2014-12-31,P1_reeq,GLW,0.0089756851769408
2015-01-30,P1_reeq,GLW,0.008801010688562629
2015-02-27,P1_reeq,GLW,0.008574983152752095
2015-03-31,P1_reeq,GLW,0.008044806678879442
2015-04-30,P1_reeq,GLW,0.007442109603370193
2015-05-29,P1_reeq,GLW,0.007274600756780455
2015-06-30,P1_reeq,GLW,0.007148298536016657
2015-07-31,P1_reeq,GLW,0.006660122935341639
2015-08-31,P1_reeq,GLW,0.006401082037251978
2015-09-30,P1_reeq,GLW,0.006521990520784979
2015-10-30,P1_reeq,GLW,0.006571908485608763
2015-11-30,P1_reeq,GLW,0.006536310559814414
2015-12-31,P1_reeq,GLW,0.006540022136406625
2016-01-29,P1_reeq,GLW,0.00884432761350697
2016-02-29,P1_reeq,GLW,0.008459534286147556
2016-03-31,P1_reeq,GLW,0.008819668553657525
2016-04-29,P1_reeq,GLW,0.007962442244747984
2016-05-31,P1_reeq,GLW,0.008563019878564365
2016-06-30,P1_reeq,GLW,0.008296091715653818
2016-07-29,P1_reeq,GLW,0.008594299255215414
2016-08-31,P1_reeq,GLW,0.008665506252351749
2016-09-30,P1_reeq,GLW,0.008747232355030606
2016-10-31,P1_reeq,GLW,0.00842952279990115
2016-11-30,P1_reeq,GLW,0.008394197272339253
2016-12-30,P1_reeq,GLW,0.008285133547406159
2017-01-31,P1_reeq,GLW,0.008538744227084772
2017-02-28,P1_reeq,GLW,0.008541629056411528
2017-03-31,P1_reeq,GLW,0.00827060042280274
2017-04-28,P1_reeq,GLW,0.008757830156253577
2017-05-31,P1_reeq,GLW,0.00859332488911678
2017-06-30,P1_reeq,GLW,0.008950065181849567
2017-07-31,P1_reeq,GLW,0.008355851670414213
2017-08-31,P1_reeq,GLW,0.00809889953943002
2017-09-29,P1_reeq,GLW,0.008242697926575863
2017-10-31,P1_reeq,GLW,0.00822064346318857
2017-11-30,P1_reeq,GLW,0.008346003391417263
2017-12-29,P1_reeq,GLW,0.008245971283677192
2018-01-31,P1_reeq,GLW,0.007402498734727029
2018-02-28,P1_reeq,GLW,0.0071357979018721466
2018-03-29,P1_reeq,GLW,0.006846994030967639
2018-04-30,P1_reeq,GLW,0.00672668569918748
2018-05-31,P1_reeq,GLW,0.006489443235753187
2018-06-29,P1_reeq,GLW,0.0066084427718970966
2018-07-31,P1_reeq,GLW,0.007750763846698839
2018-08-31,P1_reeq,GLW,0.007596101254902576
2018-09-28,P1_reeq,GLW,0.008090067943843832
2018-10-31,P1_reeq,GLW,0.008001471514956839
2018-11-30,P1_reeq,GLW,0.00777342251031074
2018-12-31,P1_reeq,GLW,0.007823185198503758
2019-01-31,P1_reeq,GLW,0.007993578003342732
2019-02-28,P1_reeq,GLW,0.007930130606338223
2019-03-29,P1_reeq,GLW,0.007302957472089497
2019-04-30,P1_reeq,GLW,0.006683478525736097
2019-05-31,P1_reeq,GLW,0.0066374789262120554
2019-06-28,P1_reeq,GLW,0.0070304096511947895
2019-07-31,P1_reeq,GLW,0.00639131398778573
2019-08-30,P1_reeq,GLW,0.005868175951160173
2019-09-30,P1_reeq,GLW,0.0058288109444957215
2019-10-31,P1_reeq,GLW,0.005931437052621804
2019-11-29,P1_reeq,GLW,0.005674502425709856
2019-12-31,P1_reeq,GLW,0.005455533736661106
2020-01-31,P1_reeq,GLW,0.007099663588836006
2020-02-28,P1_reeq,GLW,0.006849938542493397
2020-03-31,P1_reeq,GLW,0.006731635358897517
2020-04-30,P1_reeq,GLW,0.006405851244089925
2020-05-29,P1_reeq,GLW,0.006241677242981093
2020-06-30,P1_reeq,GLW,0.0069269112231125545
2020-07-31,P1_reeq,GLW,0.007721738252235134
2020-08-31,P1_reeq,GLW,0.007676436081839792
2020-09-30,P1_reeq,GLW,0.007870128546566643
2020-10-30,P1_reeq,GLW,0.007674214062562573
2020-11-30,P1_reeq,GLW,0.008027691570705134
2020-12-31,P1_reeq,GLW,0.007376929178375986
2021-01-29,P1_reeq,GLW,0.007835474350923747
2021-02-26,P1_reeq,GLW,0.00799949097849378
2021-03-31,P1_reeq,GLW,0.008481091096528134
2021-04-30,P1_reeq,GLW,0.00829119495783178
2021-05-28,P1_reeq,GLW,0.007989789649177317
2021-06-30,P1_reeq,GLW,0.007398212941718304
2021-07-30,P1_reeq,GLW,0.007430340304808248
2021-08-31,P1_reeq,GLW,0.006910305356679584
2021-09-30,P1_reeq,GLW,0.0066675511230298665
2021-10-29,P1_reeq,GLW,0.006081072051617159
2021-11-30,P1_reeq,GLW,0.006300436007091885
2021-12-31,P1_reeq,GLW,0.00595802969443501
2022-01-31,P1_reeq,GLW,0.009218582666380261
2022-02-28,P1_reeq,GLW,0.009057388932200825
2022-03-31,P1_reeq,GLW,0.007837481653059652
2022-04-29,P1_reeq,GLW,0.008001215507485854
2022-05-31,P1_reeq,GLW,0.007884061673339644
2022-06-30,P1_reeq,GLW,0.007761644129403222
2022-07-29,P1_reeq,GLW,0.008142613084924094
2022-08-31,P1_reeq,GLW,0.007769544807914887
2022-09-30,P1_reeq,GLW,0.0073396386572571444
2022-10-31,P1_reeq,GLW,0.007423546266757063
2022-11-30,P1_reeq,GLW,0.007269678918522679
2022-12-30,P1_reeq,GLW,0.007168736795529611
2023-01-31,P1_reeq,GLW,0.007528665161752551
2023-02-28,P1_reeq,GLW,0.007495553053213801
2023-03-31,P1_reeq,GLW,0.007548693875617667
2023-04-28,P1_reeq,GLW,0.007254000678720774
2023-05-31,P1_reeq,GLW,0.006479463599979358
2023-06-30,P1_reeq,GLW,0.006771996964386091
2023-07-31,P1_reeq,GLW,0.006259004865350318
2023-08-31,P1_reeq,GLW,0.006068424271643952
2023-09-29,P1_reeq,GLW,0.005907422644282783
2023-10-31,P1_reeq,GLW,0.005373564576819328
2023-11-30,P1_reeq,GLW,0.005194919007971764
2023-12-29,P1_reeq,GLW,0.00522770524996945
2024-01-31,P1_reeq,GLW,0.008046808993411097
2024-02-29,P1_reeq,GLW,0.00735804332227476
2024-03-28,P1_reeq,GLW,0.007070481494183382
2024-04-30,P1_reeq,GLW,0.0073794228301917045
2024-05-31,P1_reeq,GLW,0.007751944136176428
2024-06-28,P1_reeq,GLW,0.008066970836335894
2024-07-31,P1_reeq,GLW,0.00812147664292634
2024-08-30,P1_reeq,GLW,0.008353792102321936
2024-09-30,P1_reeq,GLW,0.008536081554345711
2024-10-31,P1_reeq,GLW,0.008978715462667016
2024-11-29,P1_reeq,GLW,0.008371778254992315
2024-12-31,P1_reeq,GLW,0.008704210629123006
